artist,album,score,genre,label,reviewer,year,review_date,length,url
Xenia Rubinos,Una Rosa,8.4,Rock,Anti-,Stefanie Fernández,2021.0,2021-10-23,656,https://www.pitchfork.com/reviews/albums/xenia-rubinos-una-rosa/
Dos Santos,City of Mirrors,7.4,Rock,International Anthem,Steven Arroyo,2021.0,2021-10-22,597,https://www.pitchfork.com/reviews/albums/dos-santos-city-of-mirrors/
Black Marble,Fast Idol,6.8,Rock,Sacred Bones,Sophie Kemp,2021.0,2021-10-22,477,https://www.pitchfork.com/reviews/albums/black-marble-fast-idol/
Lana Del Rey,Blue Banisters,7.7,Pop/R&B,Polydor,Sam Sodomsky,2021.0,2021-10-22,1119,https://www.pitchfork.com/reviews/albums/lana-del-rey-blue-banisters/
UNIIQU3,Heartbeats,7.8,Electronic,Local Action,Joshua Minsoo Kim,2021.0,2021-10-22,614,https://www.pitchfork.com/reviews/albums/uniiqu3-heartbeats/
Anthony Naples,Chameleon,8.0,Electronic,ANS,Philip Sherburne,2021.0,2021-10-21,845,https://www.pitchfork.com/reviews/albums/anthony-naples-chameleon/
Disclosure,DJ-Kicks,6.9,Electronic,!K7,Patric Fallon,2021.0,2021-10-21,628,https://www.pitchfork.com/reviews/albums/disclosure-dj-kicks/
Knocked Loose,A Tear in the Fabric of Life,7.5,Metal,Pure Noise,Ian Cohen,2021.0,2021-10-21,690,https://www.pitchfork.com/reviews/albums/knocked-loose-a-tear-in-the-fabric-of-life/
Young Thug,Punk,7.1,Rap,300 Entertainment / Atlantic,Paul A. Thompson,2021.0,2021-10-21,891,https://www.pitchfork.com/reviews/albums/young-thug-punk/
Boy Scouts,Wayfinder,7.3,Folk/Country,Anti-,Jayson Greene,2021.0,2021-10-20,619,https://www.pitchfork.com/reviews/albums/boy-scouts-wayfinder/
Fire-Toolz,Eternal Home,7.6,Experimental,Hausu Mountain,Sam Goldner,2021.0,2021-10-20,841,https://www.pitchfork.com/reviews/albums/fire-toolz-eternal-home/
Kacy Hill,"Simple, Sweet, and Smiling",7.0,Pop/R&B,Platoon,Cat Zhang,2021.0,2021-10-20,652,https://www.pitchfork.com/reviews/albums/kacy-hill-simple-sweet-and-smiling/
Zack Fox,shut the fuck up talking to me,3.6,Rap,Parasang,Stephen Kearse,2021.0,2021-10-20,668,https://www.pitchfork.com/reviews/albums/zack-fox-shut-the-fuck-up-talking-to-me/
Remi Wolf,Juno,7.0,Pop/R&B,Island,Adlan Jackson,2021.0,2021-10-19,566,https://www.pitchfork.com/reviews/albums/remi-wolf-juno/
Natalie Hemby,Pins and Needles,7.4,Folk/Country,Fantasy,Alfred Soto,2021.0,2021-10-19,602,https://www.pitchfork.com/reviews/albums/natalie-hemby-pins-and-needles/
Alice Longyu Gao,High Dragon and Universe,6.3,Electronic / Experimental,,Mo Wilson,2021.0,2021-10-19,529,https://www.pitchfork.com/reviews/albums/alice-longyu-gao-high-dragon-and-universe/
Maxo Kream,Weight of the World,8.0,Rap,Big Persona / 88 Classic / RCA,Dylan Green,2021.0,2021-10-19,933,https://www.pitchfork.com/reviews/albums/maxo-kream-weight-of-the-world/
Anz,All Hours EP,7.8,Electronic,Ninja Tune,Ben Cardew,2021.0,2021-10-18,657,https://www.pitchfork.com/reviews/albums/anz-all-hours-ep/
Charlotte Greve,Sediments We Move,7.5,Experimental / Jazz / Rock,New Amsterdam / figureight,Madison Bloom,2021.0,2021-10-18,652,https://www.pitchfork.com/reviews/albums/charlotte-greve-sediments-we-move/
Finneas,Optimist,5.6,Pop/R&B,Interscope,Olivia Horn,2021.0,2021-10-18,991,https://www.pitchfork.com/reviews/albums/finneas-optimist/
Jason Isbell and the 400 Unit,Georgia Blue,7.0,Folk/Country,Southeastern,Stephen Thomas Erlewine,2021.0,2021-10-18,672,https://www.pitchfork.com/reviews/albums/jason-isbell-and-the-400-unit-georgia-blue/
Seal,Seal,7.4,Pop/R&B,ZTT / Warner Music UK / Sire,Philip Sherburne,1991.0,2021-10-17,2868,https://www.pitchfork.com/reviews/albums/seal-seal/
The Beatles,Let It Be (Super Deluxe),9.1,Rock,Capitol,Elizabeth Nelson,2021.0,2021-10-16,1608,https://www.pitchfork.com/reviews/albums/the-beatles-let-it-be-super-deluxe/
Kevin Morby,A Night at the Little Los Angeles,7.0,Rock,Dead Oceans,Linnie Greene,2021.0,2021-10-15,534,https://www.pitchfork.com/reviews/albums/kevin-morby-a-night-at-the-little-los-angeles/
JoJo,Trying Not to Think About It,6.3,Pop/R&B,Clover / Warner,Dani Blum,2021.0,2021-10-15,735,https://www.pitchfork.com/reviews/albums/jojo-trying-not-to-think-about-it/
PinkPantheress,to hell with it,7.3,Pop/R&B / Electronic,Parlophone,Arielle Gordon,2021.0,2021-10-15,750,https://www.pitchfork.com/reviews/albums/pinkpantheress-to-hell-with-it/
Violent Femmes,Why Do Birds Sing? (Deluxe Edition),7.9,Rock,Craft,Stephen M. Deusner,2021.0,2021-10-15,1101,https://www.pitchfork.com/reviews/albums/violent-femmes-why-do-birds-sing-deluxe-edition/
Lala Lala,I Want the Door to Open,7.5,Rock,Sub Pop,Jack Riedy,2021.0,2021-10-14,734,https://www.pitchfork.com/reviews/albums/lala-lala-i-want-the-door-to-open/
Bronze Nazareth,Ekphrasis,6.8,Rap,Fat Beats,Dylan Green,2021.0,2021-10-14,698,https://www.pitchfork.com/reviews/albums/bronze-nazareth-roc-marciano-ekphrasis/
Magdalena Bay,Mercurial World,8.0,Pop/R&B,Luminelle,Katherine St. Asaph,2021.0,2021-10-14,736,https://www.pitchfork.com/reviews/albums/magdalena-bay-mercurial-world/
Coldplay,Music of the Spheres,5.1,Rock,Atlantic,Ryan Dombal,2021.0,2021-10-14,1388,https://www.pitchfork.com/reviews/albums/coldplay-music-of-the-spheres/
Full of Hell,Garden of Burning Apparitions,7.4,Metal,Relapse,Sadie Sartini Garner,2021.0,2021-10-13,555,https://www.pitchfork.com/reviews/albums/full-of-hell-garden-of-burning-apparitions/
Don Toliver,Life of a DON,7.2,Rap,Cactus Jack / Atlantic,Alphonse Pierre,2021.0,2021-10-13,619,https://www.pitchfork.com/reviews/albums/don-toliver-life-of-a-don/
Sam Fender,Seventeen Going Under,6.6,Rock,Interscope,Ethan Shanfeld,2021.0,2021-10-13,557,https://www.pitchfork.com/reviews/albums/sam-fender-seventeen-going-under/
The World Is a Beautiful Place & I Am No Longer Afraid to Die,Illusory Walls,6.8,Rock,Epitaph,Patric Fallon,2021.0,2021-10-13,871,https://www.pitchfork.com/reviews/albums/the-world-is-a-beautiful-place-and-i-am-no-illusory-walls/
glaive,then i’ll be happy EP,5.5,Pop/R&B / Rap,Listen to the Kids / Interscope,Mano Sundaresan,2021.0,2021-10-12,546,https://www.pitchfork.com/reviews/albums/glaive-ericdoa-then-ill-be-happy-ep/
Shannon Lay,Geist,7.7,Folk/Country,Sub Pop,Emma Madden,2021.0,2021-10-12,610,https://www.pitchfork.com/reviews/albums/shannon-lay-geist/
Soshi Takeda,Floating Mountains,7.4,Electronic,100% Silk,Sam Goldner,2021.0,2021-10-12,573,https://www.pitchfork.com/reviews/albums/soshi-takeda-floating-mountains/
Kowloon Walled City,Piecework,7.2,Rock,Neurot,Brad Sanders,2021.0,2021-10-12,559,https://www.pitchfork.com/reviews/albums/kowloon-walled-city-piecework/
BADBADNOTGOOD,Talk Memory,8.0,Jazz,XL,Dean Van Nguyen,2021.0,2021-10-11,662,https://www.pitchfork.com/reviews/albums/badbadnotgood-talk-memory/
Hovvdy,True Love,7.2,Rock,Grand Jury,Brady Brickner-Wood,2021.0,2021-10-11,611,https://www.pitchfork.com/reviews/albums/hovvdy-true-love/
Bardo Pond,Amanita (25th Anniversary Edition),8.0,Rock,Matador,Dave Segal,2021.0,2021-10-11,755,https://www.pitchfork.com/reviews/albums/bardo-pond-amanita-25th-anniversary-edition/
Yikii,Crimson Poem,7.7,Electronic / Experimental,Danse Noire,Joshua Minsoo Kim,2021.0,2021-10-11,610,https://www.pitchfork.com/reviews/albums/yikii-crimson-poem/
Dave Matthews Band,Crash,7.5,Rock,RCA,Grayson Haver Currin,1996.0,2021-10-10,3241,https://www.pitchfork.com/reviews/albums/dave-matthews-band-crash/
Sugababes,One Touch (20th Anniversary Edition),7.3,Electronic / Pop/R&B,London,Laura Snapes,2021.0,2021-10-09,1779,https://www.pitchfork.com/reviews/albums/sugababes-one-touch-20th-anniversary-edition/
Nick Zanca,Cacerolazo,6.9,Experimental,Full Spectrum,Daniel Bromfield,2021.0,2021-10-08,708,https://www.pitchfork.com/reviews/albums/nick-zanca-cacerolazo/
Topdown Dialectic,Vol. 3,7.7,Electronic,Peak Oil,Joshua Minsoo Kim,2021.0,2021-10-08,600,https://www.pitchfork.com/reviews/albums/topdown-dialectic-vol-3/
Kit Sebastian,Melodi,6.8,Rock,Mr. Bongo,Phillipe Roberts,2021.0,2021-10-08,652,https://www.pitchfork.com/reviews/albums/kit-sebastian-melodi/
James Blake,Friends That Break Your Heart,6.6,Pop/R&B,Republic,Shaad D’Souza,2021.0,2021-10-08,774,https://www.pitchfork.com/reviews/albums/james-blake-friends-that-break-your-heart/
Richard Youngs,CXXI,7.5,Experimental / Rock,Black Truffle,Sunik Kim,2021.0,2021-10-07,689,https://www.pitchfork.com/reviews/albums/richard-youngs-cxxi/
Ada Lea,one hand on the steering wheel the other sewing a garden,7.1,Rock,Saddle Creek,Max Freedman,2021.0,2021-10-07,532,https://www.pitchfork.com/reviews/albums/ada-lea-one-hand-on-the-steering-wheel-the-other-sewing-a-garden/
Black Dice,Mod Prog Sic,7.4,Experimental / Rock,FourFour,Dave Segal,2021.0,2021-10-07,558,https://www.pitchfork.com/reviews/albums/black-dice-mod-prog-sic/
Porches,All Day Gentle Hold !,7.6,Rock,Domino,Shaad D’Souza,2021.0,2021-10-07,818,https://www.pitchfork.com/reviews/albums/porches-all-day-gentle-hold/
Ashley Shadow,Only the End,7.5,Rock,Felte,Jesse Locke,2021.0,2021-10-06,574,https://www.pitchfork.com/reviews/albums/ashley-shadow-only-the-end/
Myriam Gendron,"Ma délire - Songs of love, lost & found",8.0,Folk/Country,Feeding Tube,Marc Masters,2021.0,2021-10-06,694,https://www.pitchfork.com/reviews/albums/myriam-gendron-ma-delire-songs-of-love-lost-and-found/
Lil Wayne,Trust Fund Babies,4.9,Rap,Young Money Entertainment / Republic,Alphonse Pierre,2021.0,2021-10-06,690,https://www.pitchfork.com/reviews/albums/lil-wayne-rich-the-kid-trust-fund-babies/
Meek Mill,Expensive Pain,6.8,Rap,Maybach Music Group / Atlantic,Dylan Green,2021.0,2021-10-06,692,https://www.pitchfork.com/reviews/albums/meek-mill-expensive-pain/
Pendant,To All Sides They Will Stretch Out Their Hands,7.6,Experimental,West Mineral Ltd.,Daniel Bromfield,2021.0,2021-10-05,660,https://www.pitchfork.com/reviews/albums/pendant-to-all-sides-they-will-stretch-out-their-hands/
Big Vic,"Girl, Buried",6.8,Rock,Acrobat Unstable,Madison Bloom,2021.0,2021-10-05,635,https://www.pitchfork.com/reviews/albums/big-vic-girl-buried/
Wiki,Half God,8.5,Rap,Wikset Enterprise,Matthew Ismael Ruiz,2021.0,2021-10-05,1014,https://www.pitchfork.com/reviews/albums/wiki-half-god/
MC Solaar,Prose Combat,8.0,Rap,Polydor,Ben Cardew,2021.0,2021-10-05,786,https://www.pitchfork.com/reviews/albums/mc-solaar-prose-combat/
Illuminati Hotties,Let Me Do One More,8.0,Rock,Hopeless / Snack Shack Tracks,Abby Jones,2021.0,2021-10-04,738,https://www.pitchfork.com/reviews/albums/illuminati-hotties-let-me-do-one-more/
Kedr Livanskiy,Liminal Soul,7.5,Electronic,2MR,Shaad D’Souza,2021.0,2021-10-04,942,https://www.pitchfork.com/reviews/albums/kedr-livanskiy-liminal-soul/
Various Artists,Molten Mirrors,7.1,Livity Sound,Livity Sound,Philip Sherburne,2021.0,2021-10-04,910,https://www.pitchfork.com/reviews/albums/various-artists-molten-mirrors/
Tim Story,Moebius Strips,7.6,Experimental / Electronic / Rock,Curious Music,Brian Coney,2021.0,2021-10-04,753,https://www.pitchfork.com/reviews/albums/tim-story-dieter-moebius-moebius-strips/
Kesha,Animal,7.3,Pop/R&B,RCA,Cat Zhang,2010.0,2021-10-03,2512,https://www.pitchfork.com/reviews/albums/kesha-animal/
John Prine,Fair & Square,8.1,Folk/Country,Oh Boy,Elizabeth Nelson,2021.0,2021-10-02,741,https://www.pitchfork.com/reviews/albums/john-prine-fair-and-square/
José González,Local Valley,6.6,Rock,Mute,Zach Schonfeld,2021.0,2021-10-01,669,https://www.pitchfork.com/reviews/albums/jose-gonzalez-local-valley/
Andy Shauf,Wilds,7.6,Rock,Anti-,Stephen M. Deusner,2021.0,2021-10-01,678,https://www.pitchfork.com/reviews/albums/andy-shauf-wilds/
Tirzah,Colourgrade,8.5,Experimental,Domino,Gio Santiago,2021.0,2021-10-01,790,https://www.pitchfork.com/reviews/albums/tirzah-colourgrade/
Third Eye Blind,Our Bande Apart,6.9,Rock,Megacollider,Pete Tosiello,2021.0,2021-10-01,684,https://www.pitchfork.com/reviews/albums/third-eye-blind-our-bande-apart/
Sufjan Stevens,A Beginner’s Mind,6.7,Folk/Country / Rock,Asthmatic Kitty,Nadine Smith,2021.0,2021-09-30,1100,https://www.pitchfork.com/reviews/albums/sufjan-stevens-angelo-de-augustine-a-beginners-mind/
---__--___,The Heart Pumps Kool-Aid,7.6,Experimental,Orange Milk,Sasha Geffen,2021.0,2021-09-30,666,https://www.pitchfork.com/reviews/albums/more-eaze-seth-graham-the-heart-pumps-kool-aid/
Esperanza Spalding,Songwrights Apothecary Lab,7.5,Jazz,Concord,Tarisai Ngangura,2021.0,2021-09-30,828,https://www.pitchfork.com/reviews/albums/esperanza-spalding-songwrights-apothecary-lab/
,,6.8,Rap,,Paul A. Thompson,,2021-09-30,642,https://www.pitchfork.com/reviews/albums/westside-gunn-hitler-wears-hermes-8-sincerely-adolf-side-b/
Poppy,Flux,7.3,Sumerian,Sumerian,Brad Sanders,2021.0,2021-09-29,752,https://www.pitchfork.com/reviews/albums/poppy-flux/
The Ophelias,Crocus,7.0,Rock,Joyful Noise,Hannah Jocelyn,2021.0,2021-09-29,675,https://www.pitchfork.com/reviews/albums/the-ophelias-crocus/
YoungBoy Never Broke Again,"Sincerely, Kentrell",7.1,Rap,Atlantic,Alphonse Pierre,2021.0,2021-09-29,768,https://www.pitchfork.com/reviews/albums/youngboy-never-broke-again-sincerely-kentrell/
Alessia Cara,In the Meantime,7.1,Pop/R&B,Def Jam,Dani Blum,2021.0,2021-09-29,684,https://www.pitchfork.com/reviews/albums/alessia-cara-in-the-meantime/
Pearl & the Oysters,Flowerland,6.9,Pop/R&B,Feeltrip / Tip Top,Raphael Helfand,2021.0,2021-09-28,650,https://www.pitchfork.com/reviews/albums/pearl-and-the-oysters-flowerland/
M1llionz,Provisional License,7.7,Rap,Ten Percent Music Elite Group,Will Pritchard,2021.0,2021-09-28,568,https://www.pitchfork.com/reviews/albums/m1llionz-provisional-license/
Nao,And Then Life Was Beautiful,7.5,Pop/R&B,Little Tokyo,Dylan Green,2021.0,2021-09-28,775,https://www.pitchfork.com/reviews/albums/nao-and-then-life-was-beautiful/
Kari Faux,Lowkey Superstar Deluxe,7.5,Rap,Don Giovanni,Stephen Kearse,2021.0,2021-09-28,588,https://www.pitchfork.com/reviews/albums/kari-faux-lowkey-superstar-deluxe/
Mickey Guyton,Remember Her Name,7.0,Folk/Country,Capitol Nashville,Claire Shaffer,2021.0,2021-09-27,755,https://www.pitchfork.com/reviews/albums/mickey-guyton-remember-her-name/
Pastor T. L. Barrett and the Youth for Christ Choir,I Shall Wear a Crown,8.4,Numero Group,Numero Group,Allison Hussey,2021.0,2021-09-27,1360,https://www.pitchfork.com/reviews/albums/pastor-t-l-barrett-and-the-youth-for-c-i-shall-wear-a-crown/
Macie Stewart,Mouth Full of Glass,7.2,Rock,Orindal,Margaret Farrell,2021.0,2021-09-27,633,https://www.pitchfork.com/reviews/albums/macie-stewart-mouth-full-of-glass/
Various Artists,I’ll Be Your Mirror: A Tribute to the Velvet Underground and Nico,7.0,Verve,Verve,Jesse Locke,2021.0,2021-09-27,596,https://www.pitchfork.com/reviews/albums/various-artists-ill-be-your-mirror-a-tribute-to-the-velvet-underground-and-nico/
Lewis Taylor,Lewis Taylor,8.7,Pop/R&B,Island,Ross Scarano,1996.0,2021-09-26,2202,https://www.pitchfork.com/reviews/albums/lewis-taylor-lewis-taylor/
Trashcan Sinatras,I’ve Seen Everything,8.6,Rock,Last Night From Glasgow,Sam Sodomsky,2021.0,2021-09-25,1017,https://www.pitchfork.com/reviews/albums/trashcan-sinatras-ive-seen-everything/
Japanese Breakfast,Sable (Original Video Game Soundtrack),7.5,Rock,Dead Oceans / Sony Music Masterworks,Zhenzhen Yu,2021.0,2021-09-24,553,https://www.pitchfork.com/reviews/albums/japanese-breakfast-sable-original-video-game-soundtrack/
DJ Stingray 313,Molecular Level Solutions EP,7.6,Electronic,Micron Audio,Jesse Dorris,2021.0,2021-09-24,523,https://www.pitchfork.com/reviews/albums/dj-stingray-313-molecular-level-solutions-ep/
Native Soul,Teenage Dreams,7.4,Electronic,Awesome Tapes From Africa,Joshua Minsoo Kim,2021.0,2021-09-24,612,https://www.pitchfork.com/reviews/albums/native-soul-teenage-dreams/
Mas Aya,Máscaras,7.8,Electronic,Telephone Explosion,Dave Segal,2021.0,2021-09-24,584,https://www.pitchfork.com/reviews/albums/mas-aya-mascaras/
Ozzy Osbourne,No More Tears,8.1,Metal / Rock,Legacy,Brad Sanders,2021.0,2021-09-23,860,https://www.pitchfork.com/reviews/albums/ozzy-osbourne-no-more-tears/
Lawrence English,Observation of Breath,7.0,Experimental,Hallow Ground,Philip Sherburne,2021.0,2021-09-23,732,https://www.pitchfork.com/reviews/albums/lawrence-english-observation-of-breath/
Injury Reserve,By the Time I Get to Phoenix,7.7,Rap,,Stephen Kearse,2021.0,2021-09-23,659,https://www.pitchfork.com/reviews/albums/injury-reserve-by-the-time-i-get-to-phoenix/
Tems,If Orange Was a Place EP,7.0,Pop/R&B,Since ’93 / RCA,Otolorin Olabode,2021.0,2021-09-23,596,https://www.pitchfork.com/reviews/albums/tems-if-orange-was-a-place-ep/
Shackleton,Departing Like Rivers,7.6,Electronic,Woe to the Septic Heart,Daniel Bromfield,2021.0,2021-09-22,817,https://www.pitchfork.com/reviews/albums/shackleton-departing-like-rivers/
quinn,drive-by lullabies,7.7,Experimental / Electronic,self-released,Mano Sundaresan,2021.0,2021-09-22,1172,https://www.pitchfork.com/reviews/albums/quinn-drive-by-lullabies/
midwxst,Back in Action EP,7.2,Rap,Geffen,Sam Goldner,2021.0,2021-09-22,669,https://www.pitchfork.com/reviews/albums/midwxst-back-in-action-ep/
Laura Nyro,American Dreamer,8.8,Rock,Madfish,Sam Sodomsky,2021.0,2021-09-22,1292,https://www.pitchfork.com/reviews/albums/laura-nyro-american-dreamer/
Tony Seltzer,Hey Tony,7.2,Rap,NSP,Dylan Green,2021.0,2021-09-21,674,https://www.pitchfork.com/reviews/albums/tony-seltzer-hey-tony/
Lowertown,The Gaping Mouth,6.9,Rock,Dirty Hit,Arielle Gordon,2021.0,2021-09-21,645,https://www.pitchfork.com/reviews/albums/lowertown-the-gaping-mouth/
Moor Mother,Black Encyclopedia of the Air,7.9,Experimental,Anti-,Phillipe Roberts,2021.0,2021-09-21,850,https://www.pitchfork.com/reviews/albums/moor-mother-black-encyclopedia-of-the-air/
Tommy Genesis,Goldilocks X,6.8,Rap,Downtown,Dani Blum,2021.0,2021-09-21,683,https://www.pitchfork.com/reviews/albums/tommy-genesis-goldilocks-x/
Hubert Lenoir,PICTURA DE IPSE: Musique directe,6.9,Rock,Worse/Terrible,Jesse Locke,2021.0,2021-09-20,667,https://www.pitchfork.com/reviews/albums/hubert-lenoir-pictura-de-ipse-musique-directe/
Lil Nas X,Montero,7.1,Pop/R&B,Columbia,Eric Torres,2021.0,2021-09-20,1209,https://www.pitchfork.com/reviews/albums/lil-nas-x-montero/
Alexis Taylor,Silence,7.4,Electronic,Orbistor,Daniel Felsenthal,2021.0,2021-09-20,725,https://www.pitchfork.com/reviews/albums/alexis-taylor-silence/
Nick Lowe,The Convincer (20th Anniversary Reissue),7.6,Rock,Yep Roc,Stephen Thomas Erlewine,2021.0,2021-09-20,777,https://www.pitchfork.com/reviews/albums/nick-lowe-the-convincer-20th-anniversary-reissue/
The Meters,Look-Ka Py Py,10.0,Rock,Josie,Hanif Abdurraqib,1969.0,2021-09-19,1831,https://www.pitchfork.com/reviews/albums/the-meters-look-ka-py-py/
Bomba Estéreo,Deja,7.0,Pop/R&B,Sony Music Latin,Gio Santiago,2021.0,2021-09-18,701,https://www.pitchfork.com/reviews/albums/bomba-estereo-deja/
Jenevieve,Division,7.4,Pop/R&B,Joyface,Brandon Callender,2021.0,2021-09-17,698,https://www.pitchfork.com/reviews/albums/jenevieve-division/
RP Boo,Established!,7.2,Electronic,Planet Mu,Ben Cardew,2021.0,2021-09-17,639,https://www.pitchfork.com/reviews/albums/rp-boo-established/
Yeat,Up 2 Më,6.7,Rap,TwizzyRich,Alphonse Pierre,2021.0,2021-09-17,671,https://www.pitchfork.com/reviews/albums/yeat-up-2-me/
ShooterGang Kony,Starshooter,7.4,Rap,ShooterGang Kony / EMPIRE,Jayson Buford,2021.0,2021-09-17,471,https://www.pitchfork.com/reviews/albums/shootergang-kony-starshooter/
RXK Nephew,Crack Dreams,5.5,Rap,New Breed Trapper,Alphonse Pierre,2021.0,2021-09-16,589,https://www.pitchfork.com/reviews/albums/rxk-nephew-crack-dreams/
Heartless Bastards,A Beautiful Life,7.0,Rock,Sweet Unknown Records,Stephen M. Deusner,2021.0,2021-09-16,610,https://www.pitchfork.com/reviews/albums/heartless-bastards-a-beautiful-life/
Nala Sinephro,Space 1.8,8.3,Jazz / Experimental,Warp,Philip Sherburne,2021.0,2021-09-16,965,https://www.pitchfork.com/reviews/albums/nala-sinephro-space-18/
Sleigh Bells,Texis,6.1,Pop/R&B,Mom+Pop,Ian Cohen,2021.0,2021-09-16,707,https://www.pitchfork.com/reviews/albums/sleigh-bells-texis/
Lee Gamble,Flush Real Pharynx 2019-2021,6.8,Electronic,Hyperdub,Sam Goldner,2021.0,2021-09-15,844,https://www.pitchfork.com/reviews/albums/lee-gamble-flush-real-pharynx-2019-2021/
Sarah Davachi,Antiphonals,7.3,Electronic,Late Music,Jesse Locke,2021.0,2021-09-15,525,https://www.pitchfork.com/reviews/albums/sarah-davachi-antiphonals/
Baby Keem,The Melodic Blue,6.4,Rap,pgLang / Columbia,Dylan Green,2021.0,2021-09-15,846,https://www.pitchfork.com/reviews/albums/baby-keem-the-melodic-blue/
Matthew E. White,K Bay,7.5,Rock,Domino,Brian Howe,2021.0,2021-09-15,733,https://www.pitchfork.com/reviews/albums/matthew-e-white-k-bay/
Amyl and the Sniffers,Comfort to Me,7.6,Rock,ATO,Chris O'Connell,2021.0,2021-09-14,775,https://www.pitchfork.com/reviews/albums/amyl-and-the-sniffers-comfort-to-me/
박혜진 Park Hye Jin,Before I Die,6.5,Electronic,Ninja Tune,Minna Zhou,2021.0,2021-09-14,803,https://www.pitchfork.com/reviews/albums/park-hye-jin-before-i-die/
Lindsey Buckingham,Lindsey Buckingham,7.0,Rock,Reprise,Alfred Soto,2021.0,2021-09-14,710,https://www.pitchfork.com/reviews/albums/lindsey-buckingham-lindsey-buckingham/
AZ,Doe or Die II,7.3,Rap,Quiet Money,Pete Tosiello,2021.0,2021-09-13,945,https://www.pitchfork.com/reviews/albums/az-doe-or-die-ii/
King Krule,"You Heat Me Up, You Cool Me Down",7.4,Rock,Matador,Will Pritchard,2021.0,2021-09-13,552,https://www.pitchfork.com/reviews/albums/king-krule-you-heat-me-up-you-cool-me-down/
Bobbie Gentry,The Delta Sweete,8.7,Folk/Country,Capitol,John Lingan,1968.0,2021-09-12,1784,https://www.pitchfork.com/reviews/albums/bobbie-gentry-the-delta-sweete/
Saint Etienne,I’ve Been Trying to Tell You,6.9,Rock,Heavenly,Jesse Dorris,2021.0,2021-09-11,822,https://www.pitchfork.com/reviews/albums/saint-etienne-ive-been-trying-to-tell-you/
Low,Hey What,8.4,Rock,Sub Pop,Andy Cush,2021.0,2021-09-10,908,https://www.pitchfork.com/reviews/albums/low-hey-what/
Metallica,The Metallica Blacklist,6.0,Metal,Blackened,Brad Sanders,2021.0,2021-09-10,722,https://www.pitchfork.com/reviews/albums/metallica-the-metallica-blacklist/
Various Artists,Italians Do It Better,7.5,ITALIANS DO IT BETTER,ITALIANS DO IT BETTER,Anna Gaca,2021.0,2021-09-09,653,https://www.pitchfork.com/reviews/albums/various-artists-italians-do-it-better/
Space Afrika,Honest Labour,8.0,Electronic,Dais,Hubert Adjei-Kontoh,2021.0,2021-09-09,943,https://www.pitchfork.com/reviews/albums/space-afrika-honest-labour/
Kacey Musgraves,star-crossed,7.7,Folk/Country,Interscope / UMG Nashville,Sam Sodomsky,2021.0,2021-09-09,1133,https://www.pitchfork.com/reviews/albums/kacey-musgraves-star-crossed/
LANY,gg bb xx,4.1,Pop/R&B / Rock,Interscope,Dani Blum,2021.0,2021-09-08,669,https://www.pitchfork.com/reviews/albums/lany-gg-bb-xx/
M Field,M Field EP,7.3,Rock,Leafy Outlook,Brad Shoup,2021.0,2021-09-08,656,https://www.pitchfork.com/reviews/albums/m-field-m-field-ep/
Imagine Dragons,Mercury – Act 1,4.4,Rock,Kidinakorner / Interscope,Evan Rytlewski,2021.0,2021-09-08,645,https://www.pitchfork.com/reviews/albums/imagine-dragons-mercury-act-1/
