artist,album,score,genre,label,reviewer,year,review_date,length,url
Nirvana,MTV Unplugged in New York,9.5,Rock,DGC,Mike Powell,1994.0,2019-02-24,1712,https://www.pitchfork.com/reviews/albums/nirvana-mtv-unplugged-in-new-york/
Celestial Trax,Serpent Power,7.7,Electronic,True Aether,Philip Sherburne,2019.0,2019-02-23,570,https://www.pitchfork.com/reviews/albums/celestial-trax-serpent-power/
,,9.1,Rock,,Sam Sodomsky,,2019-02-23,1100,https://www.pitchfork.com/reviews/albums/david-sylvian-secrets-of-the-beehive-brilliant-trees-alchemy-an-index-of-possibilities-gone-to-earth/
Nakhane,You Will Not Die (Deluxe Version),6.8,Experimental / Pop/R&B,BMG,Eric Torres,2019.0,2019-02-23,569,https://www.pitchfork.com/reviews/albums/nakhane-you-will-not-die/
Ray Charles,Modern Sounds in Country & Western Music Volumes 1 & 2,9.2,Jazz,The Ray Charles Foundation,Natalie Weiner,2019.0,2019-02-23,842,https://www.pitchfork.com/reviews/albums/ray-charles-modern-sounds-in-country-and-western-music-volumes-1-and-2/
Vtgnike,Steals,6.9,Electronic,Other People,Philip Sherburne,2019.0,2019-02-22,513,https://www.pitchfork.com/reviews/albums/vtgnike-steals/
FEELS,Post Earth,8.0,Rock,Wichita,Stuart Berman,2019.0,2019-02-22,674,https://www.pitchfork.com/reviews/albums/feels-post-earth/
Sunwatchers,Illegal Moves,7.7,Rock,Trouble in Mind,Marc Masters,2019.0,2019-02-22,501,https://www.pitchfork.com/reviews/albums/sunwatchers-illegal-moves/
SPELLLING,Mazy Fly,8.0,Experimental,Sacred Bones,Dayna Evans,2019.0,2019-02-22,745,https://www.pitchfork.com/reviews/albums/spellling-mazy-fly/
Lor Choc,Love Is Love,7.2,Rap,TSO,Sasha Geffen,2019.0,2019-02-22,609,https://www.pitchfork.com/reviews/albums/lor-choc-love-is-love/
Yann Tiersen,ALL,5.8,Pop/R&B,Mute,Andy Beta,2019.0,2019-02-21,596,https://www.pitchfork.com/reviews/albums/yann-tiersen-all/
Various Artists,"Kankyō Ongaku: Japanese Ambient, Environmental & New Age Music 1980-1990",8.5,Light in the Attic,Light in the Attic,Mark Richardson,2019.0,2019-02-21,919,https://www.pitchfork.com/reviews/albums/various-artists-kanky-ongaku-japanese-ambient-environmental-and-new-age-music-1980-1990/
Y La Bamba,Mujeres,7.7,Folk/Country,Tender Loving Empire,Philip Sherburne,2019.0,2019-02-21,695,https://www.pitchfork.com/reviews/albums/y-la-bamba-mujeres/
LUCKI,Freewave 3,7.7,Rap,self-released,Paul A. Thompson,2019.0,2019-02-21,678,https://www.pitchfork.com/reviews/albums/lucki-freewave-3/
Sir Babygirl,Crush on Me,6.8,Pop/R&B,Father/Daughter,Katherine St. Asaph,2019.0,2019-02-20,821,https://www.pitchfork.com/reviews/albums/sir-babygirl-crush-on-me/
Nate Young,Volume One: Dilemmas of Identity,7.7,Experimental,Lower Floor / Warp,Grayson Haver Currin,2019.0,2019-02-20,569,https://www.pitchfork.com/reviews/albums/nate-young-volume-one-dilemmas-of-identity/
Chaka Khan,Hello Happiness,5.9,Pop/R&B,A Diary / Island,Jackson Howard,2019.0,2019-02-20,924,https://www.pitchfork.com/reviews/albums/chaka-khan-hello-happiness/
Efdemin,New Atlantis,7.6,Electronic,Ostgut Ton,Philip Sherburne,2019.0,2019-02-20,860,https://www.pitchfork.com/reviews/albums/efdemin-new-atlantis/
Jozef van Wissem,An Attempt to Draw Aside the Veil,7.7,Experimental,Sacred Bones,Grayson Haver Currin,2019.0,2019-02-19,620,https://www.pitchfork.com/reviews/albums/jozef-van-wissem-jim-jarmusch-an-attempt-to-draw-aside-the-veil/
Avril Lavigne,Head Above Water,5.5,Rock,BMG,Arielle Gordon,2019.0,2019-02-19,780,https://www.pitchfork.com/reviews/albums/avril-lavigne-head-above-water/
Elena Setién,Another Kind of Revolution,7.0,Rock,Thrill Jockey,Dayna Evans,2019.0,2019-02-19,641,https://www.pitchfork.com/reviews/albums/elena-setien-another-kind-of-revolution/
Cherushii,Cherushii & Maria Minerva,7.7,Electronic,100% Silk,Harley Brown,2019.0,2019-02-19,625,https://www.pitchfork.com/reviews/albums/cherushii-maria-minerva-cherushii-and-maria-minerva/
Tortoise,TNT,9.0,Experimental / Rock,Thrill Jockey,Mark Richardson,1998.0,2019-02-17,1973,https://www.pitchfork.com/reviews/albums/tortoise-tnt/
Ithaca,The Language of Injury,7.0,Metal,Holy Roar,Kim Kelly,2019.0,2019-02-16,628,https://www.pitchfork.com/reviews/albums/ithaca-the-language-of-injury/
Black Taffy,Elder Mantis,7.3,Experimental,Leaving,Brian Howe,2019.0,2019-02-16,452,https://www.pitchfork.com/reviews/albums/black-taffy-elder-mantis/
Perfect Son,Cast,5.6,Rock,Sub Pop,Ian Cohen,2019.0,2019-02-16,480,https://www.pitchfork.com/reviews/albums/perfect-son-cast/
Various Artists,Powder in Space,8.1,Beats in Space,Beats in Space,Kevin Lozano,2019.0,2019-02-16,682,https://www.pitchfork.com/reviews/albums/various-artists-powder-in-space/
Broken Social Scene,Let’s Try the After Vol. 1 EP,7.2,Rock,Arts & Crafts,Larry Fitzmaurice,2019.0,2019-02-15,799,https://www.pitchfork.com/reviews/albums/broken-social-scene-lets-try-the-after-vol-1-ep/
Wadada Leo Smith,Rosa Parks: Pure Love. An Oratorio of Seven Songs,7.5,Jazz,TUM Records,Ben Cardew,2019.0,2019-02-15,543,https://www.pitchfork.com/reviews/albums/wadada-leo-smith-rosa-parks-pure-love-an-oratorio-of-seven-songs/
Ladytron,Ladytron,7.7,Pop/R&B,!K7,Katherine St. Asaph,2019.0,2019-02-15,768,https://www.pitchfork.com/reviews/albums/ladytron-ladytron/
King Midas Sound,Solitude,7.8,Experimental,Cosmo Rhythmatic,Louis Pattison,2019.0,2019-02-15,802,https://www.pitchfork.com/reviews/albums/king-midas-sound-solitude/
Rina Mushonga,In a Galaxy,8.0,Pop/R&B,PIAS,Madison Bloom,2019.0,2019-02-15,608,https://www.pitchfork.com/reviews/albums/rina-mushonga-in-a-galaxy/
Theon Cross,Fyah,7.5,Jazz,Gearbox,Andy Beta,2019.0,2019-02-14,492,https://www.pitchfork.com/reviews/albums/theon-cross-fyah/
Nivhek,After its own death / Walking in a spiral towards the house,8.3,Electronic / Experimental,Yellow Electric,Jayson Greene,2019.0,2019-02-14,639,https://www.pitchfork.com/reviews/albums/nivhek-after-its-own-death-walking-in-a-spiral-towards-the-house/
Ossuarium,Living Tomb,7.6,Metal,20 Buck Spin,Kim Kelly,2019.0,2019-02-14,510,https://www.pitchfork.com/reviews/albums/ossuarium-living-tomb/
Q Da Fool,Bad Influence,7.2,Rap,Roc Nation,Will Schube,2019.0,2019-02-14,470,https://www.pitchfork.com/reviews/albums/q-da-fool-kenny-beats-bad-influence/
Charlotte Adigéry,Zandoli EP,7.8,Experimental,DEEWEE / PIAS,Eric Torres,2019.0,2019-02-13,536,https://www.pitchfork.com/reviews/albums/charlotte-adigery-zandoli-ep/
Wiz Khalifa,2009,6.3,Rap,Jet Life,Sheldon Pearce,2019.0,2019-02-13,844,https://www.pitchfork.com/reviews/albums/wiz-khalifa-currendollary-2009/
Xiu Xiu,Girl With Basket of Fruit,6.0,Experimental / Rock,Polyvinyl,Grayson Haver Currin,2019.0,2019-02-13,634,https://www.pitchfork.com/reviews/albums/xiu-xiu-girl-with-basket-of-fruit/
Default Genders,Main Pop Girl 2019,8.0,Electronic,self-released,Ezra Marcus,2019.0,2019-02-13,1036,https://www.pitchfork.com/reviews/albums/default-genders-main-pop-girl-2019/
Panda Bear,Buoys,7.6,Electronic,Domino,Mark Richardson,2019.0,2019-02-12,813,https://www.pitchfork.com/reviews/albums/panda-bear-buoys/
Hayes Carll,What It Is,6.4,Folk/Country,Dualtone,Stephen M. Deusner,2019.0,2019-02-12,738,https://www.pitchfork.com/reviews/albums/hayes-carll-what-it-is/
Eli Keszler,Empire EP,7.6,Experimental,Shelter Press,Philip Sherburne,2019.0,2019-02-12,622,https://www.pitchfork.com/reviews/albums/eli-keszler-empire-ep/
Navy Blue,Gangway for Navy,7.7,Rap,self-released,Reed Jackson,2019.0,2019-02-12,627,https://www.pitchfork.com/reviews/albums/navy-blue-gangway-for-navy/
HEALTH,VOL. 4 :: SLAVES OF FEAR,3.4,Rock,Loma Vista,Sasha Geffen,2019.0,2019-02-11,862,https://www.pitchfork.com/reviews/albums/health-vol-4-slaves-of-fear/
Hauschka,A Different Forest,6.9,Experimental,Sony Classical,Brian Howe,2019.0,2019-02-11,577,https://www.pitchfork.com/reviews/albums/hauschka-a-different-forest/
Ariana Grande,"thank u, next",7.9,Pop/R&B,Republic,Rawiya Kameir,2019.0,2019-02-11,964,https://www.pitchfork.com/reviews/albums/ariana-grande-thank-u-next/
AJ Tracey,AJ Tracey,6.8,Rap,self-released,Dean Van Nguyen,2019.0,2019-02-11,568,https://www.pitchfork.com/reviews/albums/aj-tracey-aj-tracey/
Prince Paul,A Prince Among Thieves,8.7,Rap,Tommy Boy,Timmhotep Aku,1999.0,2019-02-10,2277,https://www.pitchfork.com/reviews/albums/prince-paul-a-prince-among-thieves/
Laurie Spiegel,Unseen Worlds,8.0,Experimental,Unseen Worlds,Andy Beta,1991.0,2019-02-09,551,https://www.pitchfork.com/reviews/albums/laurie-spiegel-unseen-worlds/
Mikron,Severance,7.4,Electronic,Central Processing Unit,Philip Sherburne,2019.0,2019-02-09,527,https://www.pitchfork.com/reviews/albums/mikron-severance/
Cass McCombs,Tip of the Sphere,8.0,Folk/Country / Rock,Anti-,Jonah Bromwich,2019.0,2019-02-09,803,https://www.pitchfork.com/reviews/albums/cass-mccombs-tip-of-the-sphere/
Tiny Ruins,Olympic Girls,7.4,Rock,Ba Da Bing / Milk! / Marathon Artists,Margaret Farrell,2019.0,2019-02-09,564,https://www.pitchfork.com/reviews/albums/tiny-ruins-olympic-girls/
Mavis Staples,Live in London,6.8,Pop/R&B,Anti-,Stephen Thomas Erlewine,2019.0,2019-02-08,666,https://www.pitchfork.com/reviews/albums/mavis-staples-live-in-london/
Mercury Rev,Bobbie Gentry’s The Delta Sweete Revisited,4.5,Rock,Bella Union,Stephen M. Deusner,2019.0,2019-02-08,745,https://www.pitchfork.com/reviews/albums/mercury-rev-bobbie-gentrys-the-delta-sweete-revisited/
Yak,Pursuit of Momentary Happiness,7.6,Rock,Third Man / Virgin EMI,Stuart Berman,2019.0,2019-02-08,612,https://www.pitchfork.com/reviews/albums/yak-pursuit-of-momentary-happiness/
Harlem,Oh Boy,5.1,Rock,Female Fantasy,Evan Rytlewski,2019.0,2019-02-08,530,https://www.pitchfork.com/reviews/albums/harlem-oh-boy/
Jessica Pratt,Quiet Signs,8.4,Folk/Country,Mexican Summer,Quinn Moreland,2019.0,2019-02-08,692,https://www.pitchfork.com/reviews/albums/jessica-pratt-quiet-signs/
Angel Bat Dawid,The Oracle,8.0,Jazz,International Anthem,Shannon J. Effinger,2019.0,2019-02-07,515,https://www.pitchfork.com/reviews/albums/angel-bat-dawid-the-oracle/
LCD Soundsystem,Electric Lady Sessions,7.9,Electronic / Rock,Columbia / DFA,Sasha Geffen,2019.0,2019-02-07,867,https://www.pitchfork.com/reviews/albums/lcd-soundsystem-electric-lady-sessions/
Astronoid,Astronoid,5.2,Metal,Blood,Ian Cohen,2019.0,2019-02-07,574,https://www.pitchfork.com/reviews/albums/astronoid-astronoid/
Michael Chapman,True North,7.4,Folk/Country,Paradise of Bachelors,Amanda Wicks,2019.0,2019-02-07,663,https://www.pitchfork.com/reviews/albums/michael-chapman-true-north/
Bob Mould,Sunshine Rock,7.6,Rock,Merge,Stephen Thomas Erlewine,2019.0,2019-02-06,613,https://www.pitchfork.com/reviews/albums/bob-mould-sunshine-rock/
Various Artists,Music Inspired by the Film Roma,6.7,Sony,Sony,Philip Sherburne,2019.0,2019-02-06,956,https://www.pitchfork.com/reviews/albums/various-artists-music-inspired-by-the-film-roma/
Rustin Man,Drift Code,7.6,Rock,Domino,Zach Schonfeld,2019.0,2019-02-06,595,https://www.pitchfork.com/reviews/albums/rustin-man-drift-code/
Dreezy,Big Dreez,7.3,Rap,Interscope,Sheldon Pearce,2019.0,2019-02-06,696,https://www.pitchfork.com/reviews/albums/dreezy-big-dreez/
Leon Vynehall,DJ-Kicks,6.8,Electronic,!K7,Ben Cardew,2019.0,2019-02-05,634,https://www.pitchfork.com/reviews/albums/leon-vynehall-dj-kicks/
Dave Harrington,"Pure Imagination, No Country",7.7,Electronic / Jazz,Yeggs,Jesse Jarnow,2019.0,2019-02-05,623,https://www.pitchfork.com/reviews/albums/dave-harrington-pure-imagination-no-country/
Cherry Glazerr,Stuffed & Ready,7.5,Rock,Secretly Canadian,Maggie Lange,2019.0,2019-02-05,600,https://www.pitchfork.com/reviews/albums/cherry-glazerr-stuffed-and-ready/
Tuamie,Emergency Raps Vol. 4,7.5,Rap,Mutant Academy,Alphonse Pierre,2019.0,2019-02-05,548,https://www.pitchfork.com/reviews/albums/tuamie-fly-anakin-emergency-raps-vol-4/
David Behrman,On the Other Ocean,9.0,Electronic,Lovely,Andy Beta,1978.0,2019-02-04,833,https://www.pitchfork.com/reviews/albums/david-behrman-on-the-other-ocean/
Boy Harsher,Careful,7.2,Electronic,Nude Club,Kevin Lozano,2019.0,2019-02-04,450,https://www.pitchfork.com/reviews/albums/boy-harsher-careful/
Spielbergs,This Is Not the End,7.2,Rock,By The Time It Gets Dark,Ian Cohen,2019.0,2019-02-04,685,https://www.pitchfork.com/reviews/albums/spielbergs-this-is-not-the-end/
Beirut,Gallipoli,6.6,Rock,4AD,Sophie Kemp,2019.0,2019-02-04,739,https://www.pitchfork.com/reviews/albums/beirut-gallipoli/
Alice Coltrane,Journey in Satchidananda,10.0,Jazz / Experimental,ABC,Josephine Livingstone,1971.0,2019-02-03,1531,https://www.pitchfork.com/reviews/albums/alice-coltrane-journey-in-satchidananda/
Rat Boy,Internationally Unknown,5.5,Rock / Rap,Hellcat / Epitaph,Zoe Camp,2019.0,2019-02-02,600,https://www.pitchfork.com/reviews/albums/rat-boy-internationally-unknown/
Michael O’Shea,Michael O’Shea,8.4,Folk/Country,Allchival,Andy Beta,1982.0,2019-02-02,655,https://www.pitchfork.com/reviews/albums/michael-oshea-michael-oshea/
Jay Mitta,Tatizo Pesa,7.5,Electronic,Nyege Nyege Tapes,Philip Sherburne,2019.0,2019-02-02,613,https://www.pitchfork.com/reviews/albums/jay-mitta-tatizo-pesa/
Pavo Pavo,Mystery Hour,7.2,Rock,Bella Union,Sophie Kemp,2019.0,2019-02-02,635,https://www.pitchfork.com/reviews/albums/pavo-pavo-mystery-hour/
Sada Baby,Bartier Bounty,8.0,Rap,Asylum,Sheldon Pearce,2019.0,2019-02-01,599,https://www.pitchfork.com/reviews/albums/sada-baby-bartier-bounty/
Terre Thaemlitz,Comp x Comp,7.0,Electronic,Comatonse,Thea Ballard,2019.0,2019-02-01,925,https://www.pitchfork.com/reviews/albums/terre-thaemlitz-comp-x-comp/
Luthorist,Hueco Mundo,7.4,Rap,NUXSENSE,Dean Van Nguyen,2019.0,2019-02-01,558,https://www.pitchfork.com/reviews/albums/luthorist-hueco-mundo/
Girlpool,What Chaos is Imaginary,7.8,Rock,Anti-,Sasha Geffen,2019.0,2019-02-01,807,https://www.pitchfork.com/reviews/albums/girlpool-what-chaos-is-imaginary/
Emily King,Scenery,7.7,Pop/R&B,ATO,Maggie Lange,2019.0,2019-02-01,530,https://www.pitchfork.com/reviews/albums/emily-king-scenery/
Westside Boogie,Everything’s for Sale,7.1,Rap,Shady,Trey Alston,2019.0,2019-01-31,570,https://www.pitchfork.com/reviews/albums/boogie-everythings-for-sale/
Lip Talk,D A Y S,6.1,Pop/R&B,Northern Spy,Mehan Jayasuriya,2019.0,2019-01-31,534,https://www.pitchfork.com/reviews/albums/lip-talk-d-a-y-s/
FIDLAR,Almost Free,6.5,Rock,Mom+Pop,Evan Rytlewski,2019.0,2019-01-31,572,https://www.pitchfork.com/reviews/albums/fidlar-almost-free/
Croatian Amor,Isa,7.6,Electronic,Posh Isolation,Jenn Pelly,2019.0,2019-01-31,635,https://www.pitchfork.com/reviews/albums/croatian-amor-isa/
William Tyler,Goes West,7.8,Experimental / Folk/Country,Merge,Sam Sodomsky,2019.0,2019-01-30,765,https://www.pitchfork.com/reviews/albums/william-tyler-goes-west/
Jay Glass Dubs,Epitaph,6.8,Experimental,Bokeh Versions,Whitney  Wei,2019.0,2019-01-30,551,https://www.pitchfork.com/reviews/albums/jay-glass-dubs-epitaph/
Ultramarine,Signals Into Space,7.6,Electronic,Les Disques du Crépuscule,Philip Sherburne,2019.0,2019-01-30,735,https://www.pitchfork.com/reviews/albums/ultramarine-signals-into-space/
Jonatan Leandoer127,Nectar,6.9,Experimental,Year0001,Evan Rytlewski,2019.0,2019-01-30,539,https://www.pitchfork.com/reviews/albums/jonatan-leandoer127-nectar/
Various Artists,All the Young Droogs,7.4,Cherry Red,Cherry Red,Simon Reynolds,2019.0,2019-01-29,1066,https://www.pitchfork.com/reviews/albums/various-artists-all-the-young-droogs/
,,7.4,Electronic,,Andy Beta,,2019-01-29,602,https://www.pitchfork.com/reviews/albums/pavel-milyakov-buttechno-la-maison-de-la-mortminimal-cuts-ep/
Juan Wauters,La Onda de Juan Pablo,8.0,Rock,Captured Tracks,Steven Arroyo,2019.0,2019-01-29,773,https://www.pitchfork.com/reviews/albums/juan-wauters-la-onda-de-juan-pablo/
Sarah Louise,Nighttime Birds and Morning Stars,7.9,Folk/Country,Thrill Jockey,Philip Sherburne,2019.0,2019-01-29,537,https://www.pitchfork.com/reviews/albums/sarah-louise-nighttime-birds-and-morning-stars/
Sunflower Bean,King of the Dudes EP,6.9,Rock,Mom+Pop,Emma Madden,2019.0,2019-01-28,666,https://www.pitchfork.com/reviews/albums/sunflower-bean-king-of-the-dudes-ep/
Sneaks,Highway Hypnosis,5.5,Rock,Merge,Sophie Kemp,2019.0,2019-01-28,480,https://www.pitchfork.com/reviews/albums/sneaks-highway-hypnosis/
Dawn Richard,new breed,7.0,Pop/R&B,2 B Real  / Our Dawn Entertainment,Eric Torres,2019.0,2019-01-28,674,https://www.pitchfork.com/reviews/albums/dawn-richard-new-breed/
,,7.8,Rock,,Steve Kandell,,2019-01-28,792,https://www.pitchfork.com/reviews/albums/green-river-dry-as-a-bonerehab-doll/
Robert Ashley,Private Parts,8.8,Experimental,Lovely,Daniel Martin-McCormick,1978.0,2019-01-27,1534,https://www.pitchfork.com/reviews/albums/robert-ashley-private-parts/
,,8.6,Rock,,Grayson Haver Currin,,2019-01-26,843,https://www.pitchfork.com/reviews/albums/caspar-brotzmann-the-tribeblack-axis/
YNW Melly,We All Shine,6.6,Rap,,Sheldon Pearce,2019.0,2019-01-26,731,https://www.pitchfork.com/reviews/albums/ynw-melly-we-all-shine/
Steve Gunn,The Unseen in Between,7.2,Folk/Country,Matador,Stephen M. Deusner,2019.0,2019-01-25,571,https://www.pitchfork.com/reviews/albums/steve-gunn-the-unseen-in-between/
Diva Sweetly,In the Living Room,6.9,Rock,Seal Mountain,Ian Cohen,2019.0,2019-01-25,649,https://www.pitchfork.com/reviews/albums/diva-sweetly-in-the-living-room/
Say Anything,Oliver Appropriate,6.5,Rock,Dine Alone,Arielle Gordon,2019.0,2019-01-25,791,https://www.pitchfork.com/reviews/albums/say-anything-oliver-appropriate/
Better Oblivion Community Center,Better Oblivion Community Center,7.7,Rock,Dead Oceans,Sam Sodomsky,2019.0,2019-01-25,962,https://www.pitchfork.com/reviews/albums/better-oblivion-community-center-better-oblivion-community-center/
duendita,direct line to My Creator,8.1,Pop/R&B,The Vanguarde Craft and Creative,Lakin Starling,2018.0,2019-01-24,598,https://www.pitchfork.com/reviews/albums/duendita-direct-line-to-my-creator/
Eric Dolphy,Musical Prophet: The Expanded 1963 New York Studio Sessions,8.3,Jazz,Resonance,Matthew Kassel,2019.0,2019-01-24,1002,https://www.pitchfork.com/reviews/albums/eric-dolphy-musical-prophet-the-expanded-1963-new-york-studio-sessions/
Mike Krol,Power Chords,7.8,Rock,Merge,Stuart Berman,2019.0,2019-01-24,511,https://www.pitchfork.com/reviews/albums/mike-krol-power-chords/
Future,Future Hndrxx Presents: The WIZRD,7.0,Rap,Epic / Freebandz,Jayson Greene,2019.0,2019-01-24,756,https://www.pitchfork.com/reviews/albums/future-future-hndrxx-presents-the-wizrd/
Toro y Moi,Outer Peace,7.4,Electronic,Carpark,Philip Sherburne,2019.0,2019-01-23,734,https://www.pitchfork.com/reviews/albums/toro-y-moi-outer-peace/
Angelo De Augustine,Tomb,7.3,Rock,Asthmatic Kitty,Margaret Farrell,2019.0,2019-01-23,507,https://www.pitchfork.com/reviews/albums/angelo-de-augustine-tomb/
Julian Lynch,Rat’s Spit,7.5,Rock,Underwater Peoples / Ya Reach,Will Schube,2019.0,2019-01-23,536,https://www.pitchfork.com/reviews/albums/julian-lynch-rats-spit/
Pedro the Lion,Phoenix,7.6,Rock,Polyvinyl,Grayson Haver Currin,2019.0,2019-01-23,1029,https://www.pitchfork.com/reviews/albums/pedro-the-lion-phoenix/
Various Artists,The Favourite (Original Motion Picture Soundtrack),7.3,Decca,Decca,Matthew Strauss,2019.0,2019-01-22,650,https://www.pitchfork.com/reviews/albums/various-artists-the-favourite-original-motion-picture-soundtrack/
James Blake,Assume Form,5.8,Pop/R&B,Polydor,Philip Sherburne,2019.0,2019-01-22,1061,https://www.pitchfork.com/reviews/albums/james-blake-assume-form/
Maggie Rogers,Heard It in a Past Life,5.9,Pop/R&B,Capitol,Laura Snapes,2019.0,2019-01-22,988,https://www.pitchfork.com/reviews/albums/maggie-rogers-heard-it-in-a-past-life/
Lost Under Heaven,Love Hates What You Become,6.8,Rock,Mute,Madison Bloom,2019.0,2019-01-22,478,https://www.pitchfork.com/reviews/albums/luh-love-hates-what-you-become/
Tracy Chapman,Tracy Chapman,9.4,Pop/R&B,Elektra,Ann-Derrick Gaillot,1988.0,2019-01-20,1701,https://www.pitchfork.com/reviews/albums/tracy-chapman-tracy-chapman/
Kate Bush,The Red Shoes,7.0,Pop/R&B,EMI,Ryan Dombal,1993.0,2019-01-19,1202,https://www.pitchfork.com/reviews/albums/kate-bush-the-red-shoes/
Kate Bush,The Kick Inside,8.4,Pop/R&B,EMI,Laura Snapes,1978.0,2019-01-19,1371,https://www.pitchfork.com/reviews/albums/kate-bush-the-kick-inside/
Kate Bush,The Sensual World,9.4,Pop/R&B,EMI,Ben Hewitt,1989.0,2019-01-19,1214,https://www.pitchfork.com/reviews/albums/kate-bush-the-sensual-world/
Kate Bush,The Dreaming,7.7,Pop/R&B,EMI,Daphne Carr,1982.0,2019-01-19,1689,https://www.pitchfork.com/reviews/albums/kate-bush-the-dreaming/
Christoph De Babalon,Hectic Shakes EP,7.8,Electronic,Alter,Ruth Saxelby,2019.0,2019-01-18,577,https://www.pitchfork.com/reviews/albums/christoph-de-babalon-hectic-shakes-ep/
Dua Saleh,Nūr EP,7.5,Pop/R&B,AGAINST GIANTS,Paul A. Thompson,2019.0,2019-01-18,624,https://www.pitchfork.com/reviews/albums/dua-saleh-nur-ep/
Buke and Gase,Scholars,7.5,Experimental,Brassland,Dale W Eisinger,2019.0,2019-01-18,642,https://www.pitchfork.com/reviews/albums/buke-and-gase-scholars/
Sharon Van Etten,Remind Me Tomorrow,8.4,Rock,‎Jagjaguwar‎,Laura Snapes,2019.0,2019-01-18,787,https://www.pitchfork.com/reviews/albums/sharon-van-etten-remind-me-tomorrow/
Steve Mason,About the Light,6.8,Rock,Double Six,Stuart Berman,2019.0,2019-01-17,657,https://www.pitchfork.com/reviews/albums/steve-mason-about-the-light/
