artist,album,score,genre,label,reviewer,year,review_date,length,url
Moodymann,Taken Away,8.0,Electronic,KDJ,Jesse Dorris,2020.0,2020-05-28,890,https://www.pitchfork.com/reviews/albums/moodymann-taken-away/
Medhane,Cold Water,8.4,Rap,self-released,Sheldon Pearce,2020.0,2020-05-28,651,https://www.pitchfork.com/reviews/albums/medhane-cold-water/
Gunna,WUNNA,7.2,Rap,Young Stoner Life / 300 Entertainment,Alphonse Pierre,2020.0,2020-05-28,576,https://www.pitchfork.com/reviews/albums/gunna-wunna/
Nation of Language,"Introduction, Presence",7.4,Rock,self-released,David Glickman,2020.0,2020-05-28,449,https://www.pitchfork.com/reviews/albums/nation-of-language-introduction-presence/
Nídia,Não Fales Nela Que A Mentes,6.7,Electronic,Príncipe Discos,Chal Ravens,2020.0,2020-05-27,473,https://www.pitchfork.com/reviews/albums/nidia-nao-fales-nela-que-a-mentes/
Woods,Strange to Explain,7.5,Rock,Woodsist,Jonah Bromwich,2020.0,2020-05-27,674,https://www.pitchfork.com/reviews/albums/woods-strange-to-explain/
Jeff Rosenstock,NO DREAM,8.0,Rock,Polyvinyl,Ian Cohen,2020.0,2020-05-27,1327,https://www.pitchfork.com/reviews/albums/jeff-rosenstock-no-dream/
Wares,Survival,7.7,Rock,Mint,Stuart Berman,2020.0,2020-05-27,573,https://www.pitchfork.com/reviews/albums/wares-survival/
I. JORDAN,For You,8.0,Electronic,2 B Real,Gabriel Szatan,2020.0,2020-05-26,819,https://www.pitchfork.com/reviews/albums/india-jordan-for-you/
TALsounds,Acquiesce,7.6,Experimental,NNA Tapes,Miles Bowe,2020.0,2020-05-26,598,https://www.pitchfork.com/reviews/albums/talsounds-acquiesce/
Bill Nace,Both,7.9,Experimental,Drag City,Marc Masters,2020.0,2020-05-26,418,https://www.pitchfork.com/reviews/albums/bill-nace-both/
Nathan Micay,The World I’m Going to Hell For,7.6,Experimental,LuckyMe,Shawn Reynaldo,2020.0,2020-05-26,711,https://www.pitchfork.com/reviews/albums/nathan-micay-the-world-im-going-to-hell-for/
Elliott Smith,Elliott Smith,9.5,Rock,Kill Rock Stars,Sam Sodomsky,1995.0,2020-05-24,2031,https://www.pitchfork.com/reviews/albums/elliott-smith-elliott-smith/
Retirement Party,Runaway Dog,6.9,Rock,Counter Intuitive,Arielle Gordon,2020.0,2020-05-23,771,https://www.pitchfork.com/reviews/albums/retirement-party-runaway-dog/
Future,High Off Life,7.1,Rap,Epic,Mehan Jayasuriya,2020.0,2020-05-23,630,https://www.pitchfork.com/reviews/albums/future-high-off-life/
MXXWLL,Sheeesh,6.7,Pop/R&B,Rare Chords,Dean Van Nguyen,2020.0,2020-05-23,378,https://www.pitchfork.com/reviews/albums/mxxwll-sheeesh/
Katie Von Schleicher,Consummation,7.4,Rock,Ba Da Bing,Sophie Kemp,2020.0,2020-05-22,472,https://www.pitchfork.com/reviews/albums/katie-von-schleicher-consummation/
Aksak Maboul,Figures,7.2,Experimental,Crammed Discs,Daniel Felsenthal,2020.0,2020-05-22,599,https://www.pitchfork.com/reviews/albums/aksak-maboul-figures/
Golden Retriever,Rain Shadow,7.0,Experimental,Thrill Jockey,Philip Sherburne,2020.0,2020-05-22,676,https://www.pitchfork.com/reviews/albums/golden-retriever-chuck-johnson-rain-shadow/
The 1975,Notes on a Conditional Form,8.0,Rock,Dirty Hit / Interscope,Sam Sodomsky,2020.0,2020-05-22,1237,https://www.pitchfork.com/reviews/albums/the-1975-notes-on-a-conditional-form/
Moby,All Visible Objects,5.8,Electronic,Mute,Chal Ravens,2020.0,2020-05-21,861,https://www.pitchfork.com/reviews/albums/moby-all-visible-objects/
Polo G,The Goat,7.7,Rap,Columbia,Paul A. Thompson,2020.0,2020-05-21,809,https://www.pitchfork.com/reviews/albums/polo-g-the-goat/
Dijon,How Do You Feel About Getting Married?,6.5,Pop/R&B,R&R / Warner,Claire Lobenfeld,2020.0,2020-05-21,480,https://www.pitchfork.com/reviews/albums/dijon-how-do-you-feel-about-getting-married/
Yung Lean,Starz,5.5,Rap,Year0001,Sheldon Pearce,2020.0,2020-05-21,745,https://www.pitchfork.com/reviews/albums/yung-lean-starz/
Sleaford Mods,All That Glue,8.0,Rock,Rough Trade,Stuart Berman,2020.0,2020-05-20,589,https://www.pitchfork.com/reviews/albums/sleaford-mods-all-that-glue/
Kaitlyn Aurelia Smith,The Mosaic of Transformation,7.2,Experimental,Ghostly International,Mina Tavakoli,2020.0,2020-05-20,1233,https://www.pitchfork.com/reviews/albums/kaitlyn-aurelia-smith-the-mosaic-of-transformation/
ARTHUR,Hair of the Dog,7.4,Electronic,Honeymoon,Aimee Cliff,2020.0,2020-05-20,386,https://www.pitchfork.com/reviews/albums/arthur-hair-of-the-dog/
Tall Juan,Atlantico,7.2,Rock,self-released,Stefanie Fernández,2020.0,2020-05-20,665,https://www.pitchfork.com/reviews/albums/tall-juan-atlantico/
Kamasi Washington,Becoming (Music From the Netflix Original Documentary),6.9,Jazz,Young Turks,Andy Beta,2020.0,2020-05-19,517,https://www.pitchfork.com/reviews/albums/kamasi-washington-becoming-music-from-the-netflix-original-documentary/
Infant Island,Beneath,7.9,Metal,Dog Knights,Ian Cohen,2020.0,2020-05-19,729,https://www.pitchfork.com/reviews/albums/infant-island-beneath/
Charli XCX,how i’m feeling now,7.7,Pop/R&B,Atlantic,Anna Gaca,2020.0,2020-05-19,731,https://www.pitchfork.com/reviews/albums/charli-xcx-how-im-feeling-now/
The Magnetic Fields,Quickies,7.3,Rock,Nonesuch,Marc Hogan,2020.0,2020-05-19,891,https://www.pitchfork.com/reviews/albums/the-magnetic-fields-quickies/
Nick Hakim,WILL THIS MAKE ME GOOD,6.0,Rock,ATO,Jonah Bromwich,2020.0,2020-05-18,489,https://www.pitchfork.com/reviews/albums/nick-hakim-will-this-make-me-good/
I'm Glad It's You,"Every Sun, Every Moon",7.4,Rock,6131,Arielle Gordon,2020.0,2020-05-18,739,https://www.pitchfork.com/reviews/albums/im-glad-its-you-every-sun-every-moon/
Jim White,The Quickening,7.8,Rock / Folk/Country,Thrill Jockey,Jesse Jarnow,2020.0,2020-05-18,373,https://www.pitchfork.com/reviews/albums/jim-white-marisa-anderson-the-quickening/
Perfume Genius,Set My Heart on Fire Immediately,9.0,Rock / Pop/R&B,Matador,Madison Bloom,2020.0,2020-05-18,793,https://www.pitchfork.com/reviews/albums/perfume-genius-set-my-heart-on-fire-immediately/
The Human League,Dare,9.1,Electronic / Rock,Virgin,Ivy Nelson,1981.0,2020-05-17,2030,https://www.pitchfork.com/reviews/albums/the-human-league-dare/
Bad Bunny,LAS QUE NO IBAN A SALIR,7.2,Rap / Pop/R&B,Rimas,Matthew Ismael Ruiz,2020.0,2020-05-16,749,https://www.pitchfork.com/reviews/albums/bad-bunny-las-que-no-iban-a-salir/
Jess Williamson,Sorceress,7.0,Folk/Country,Mexican Summer,Cat Zhang,2020.0,2020-05-16,578,https://www.pitchfork.com/reviews/albums/jess-williamson-sorceress/
Bishop Nehru,Nehruvia: My Disregarded Thoughts,4.4,Rap,Nehruvia LLC,Sheldon Pearce,2020.0,2020-05-16,856,https://www.pitchfork.com/reviews/albums/bishop-nehru-nehruvia-my-disregarded-thoughts/
Josey Rebelle,Josey in Space,7.8,Electronic,Beats in Space,Shawn Reynaldo,2020.0,2020-05-15,785,https://www.pitchfork.com/reviews/albums/josey-rebelle-josey-in-space/
Moses Sumney,græ,8.6,Rock,Jagjaguwar,Jayson Greene,2020.0,2020-05-15,1321,https://www.pitchfork.com/reviews/albums/moses-sumney-grae/
Lil Tjay,State Of Emergency,6.7,Rap,Columbia,Dean Van Nguyen,2020.0,2020-05-15,480,https://www.pitchfork.com/reviews/albums/lil-tjay-state-of-emergency/
Sheff G,One and Only,7.3,Rap,Winners Circle / EMPIRE,Evan Rytlewski,2020.0,2020-05-15,461,https://www.pitchfork.com/reviews/albums/sheff-g-one-and-only/
Jason Isbell and the 400 Unit,Reunions,7.8,Folk/Country,Southeastern,Stephen Thomas Erlewine,2020.0,2020-05-14,881,https://www.pitchfork.com/reviews/albums/jason-isbell-and-the-400-unit-reunions/
NAV,Good Intentions,5.8,Rap,XO / Republic,Dani Blum,2020.0,2020-05-14,678,https://www.pitchfork.com/reviews/albums/nav-good-intentions/
Elysia Crampton,ORCORARA 2010,7.7,Experimental,Pan,Sasha Geffen,2020.0,2020-05-14,703,https://www.pitchfork.com/reviews/albums/elysia-crampton-orcorara-2010/
Lil Durk,Just Cause Y’all Waited 2,7.3,Rap,Alamo,Dean Van Nguyen,2020.0,2020-05-14,601,https://www.pitchfork.com/reviews/albums/lil-durk-just-cause-yall-waited-2/
Little Simz,Drop 6 EP,7.7,Rap,Age 101,Aimee Cliff,2020.0,2020-05-13,576,https://www.pitchfork.com/reviews/albums/little-simz-drop-6-ep/
Chris Brown,Slime&B,5.0,Pop/R&B / Rap,RCA,Sheldon Pearce,2020.0,2020-05-13,683,https://www.pitchfork.com/reviews/albums/chris-brown-young-thug-slimeandb/
Auscultation,III,8.0,Electronic,100% Silk,Philip Sherburne,2020.0,2020-05-13,773,https://www.pitchfork.com/reviews/albums/auscultation-iii/
Ka,Descendants of Cain,8.1,Rap,Iron Works,Paul A. Thompson,2020.0,2020-05-13,945,https://www.pitchfork.com/reviews/albums/ka-descendants-of-cain/
Buscabulla,Regresa,7.7,Pop/R&B,Ribbon Music,Matthew Ismael Ruiz,2020.0,2020-05-12,746,https://www.pitchfork.com/reviews/albums/buscabulla-regresa/
Cafe Racer,Shadow Talk,7.4,Rock,Born Yesterday,Steven Arroyo,2020.0,2020-05-12,408,https://www.pitchfork.com/reviews/albums/cafe-racer-shadow-talk/
Damien Jurado,"What’s New, Tomboy?",7.3,Rock,Mama Bird,Madison Bloom,2020.0,2020-05-12,722,https://www.pitchfork.com/reviews/albums/damien-jurado-whats-new-tomboy/
Hayley Williams,Petals for Armor,7.2,Pop/R&B / Rock,Atlantic,Arielle Gordon,2020.0,2020-05-12,1035,https://www.pitchfork.com/reviews/albums/hayley-williams-petals-for-armor/
Erik Hall,Music for 18 Musicians,7.8,Experimental,Western Vinyl,Brian Howe,2020.0,2020-05-11,816,https://www.pitchfork.com/reviews/albums/erik-hall-music-for-18-musicians/
Ric Wilson,They Call Me Disco EP,7.0,Rap / Pop/R&B,Free Disco / EMPIRE,Jackson Howard,2020.0,2020-05-11,555,https://www.pitchfork.com/reviews/albums/ric-wilson-terrace-martin-they-call-me-disco-ep/
Okkyung Lee,Yeo​-​Neun,8.0,Electronic / Jazz,Shelter Press,Jonathan Williger,2020.0,2020-05-11,525,https://www.pitchfork.com/reviews/albums/okkyung-lee-yeo-neun/
Kehlani,It Was Good Until It Wasn’t,7.7,Pop/R&B,Atlantic,Stephen Kearse,2020.0,2020-05-11,716,https://www.pitchfork.com/reviews/albums/kehlani-it-was-good-until-it-wasnt/
Archie Shepp,Attica Blues,9.3,Jazz,Impulse!,Nate Chinen,1972.0,2020-05-10,1936,https://www.pitchfork.com/reviews/albums/archie-shepp-attica-blues/
Mozzy,Beyond Bulletproof,7.3,Rap,Mozzy / EMPIRE,Sheldon Pearce,2020.0,2020-05-09,557,https://www.pitchfork.com/reviews/albums/mozzy-beyond-bulletproof/
Midwife,Forever,7.1,Rock,The Flenser,Nina Corcoran,2020.0,2020-05-09,518,https://www.pitchfork.com/reviews/albums/midwife-forever/
serpentwithfeet,Apparition EP,7.8,Pop/R&B,Secretly Canadian,Eric Torres,2020.0,2020-05-09,439,https://www.pitchfork.com/reviews/albums/serpentwithfeet-apparition-ep/
Blake Mills,Mutable Set,8.3,Rock / Experimental,New Deal / Verve,Ryan Dombal,2020.0,2020-05-08,893,https://www.pitchfork.com/reviews/albums/blake-mills-mutable-set/
Fire-Toolz,Rainbow Bridge,7.5,Experimental,Hausu Mountain,Colin Joyce,2020.0,2020-05-08,635,https://www.pitchfork.com/reviews/albums/fire-toolz-rainbow-bridge/
Sven Wunder,Eastern Flowers,7.4,Jazz,Piano Piano / Light in the Attic,Jay Balfour,2020.0,2020-05-08,357,https://www.pitchfork.com/reviews/albums/sven-wunder-eastern-flowers/
Beatriz Ferreyra,Huellas Entreveradas,7.3,Experimental,Persistence of Sound,Andy Beta,2020.0,2020-05-08,551,https://www.pitchfork.com/reviews/albums/beatriz-ferreyra-huellas-entreveradas/
Bad History Month,Old Blues,7.3,Rock,Exploding in Sound,Nina Corcoran,2020.0,2020-05-07,589,https://www.pitchfork.com/reviews/albums/bad-history-month-old-blues/
Pure X,Pure X,7.5,Rock,Fire Talk,Nathan Reese,2020.0,2020-05-07,744,https://www.pitchfork.com/reviews/albums/pure-x-pure-x/
LAKE,Roundelay,7.5,Pop/R&B / Rock,Off Tempo,Quinn Moreland,2020.0,2020-05-07,452,https://www.pitchfork.com/reviews/albums/lake-roundelay/
Chicano Batman,Invisible People,7.4,Rock,ATO,Matthew Ismael Ruiz,2020.0,2020-05-07,621,https://www.pitchfork.com/reviews/albums/chicano-batman-invisible-people/
Primo!,Sogni,7.5,Rock,Upset the Rhythm  / Anti Fade,Shaad D’Souza,2020.0,2020-05-06,638,https://www.pitchfork.com/reviews/albums/primo-sogni/
Austra,HiRUDiN,7.3,Electronic / Rock,Domino,Sasha Geffen,2020.0,2020-05-06,519,https://www.pitchfork.com/reviews/albums/austra-hirudin/
Fivio Foreign,800 BC,5.8,Rap,Columbia,Ben Dandridge-Lemco,2020.0,2020-05-06,607,https://www.pitchfork.com/reviews/albums/fivio-foreign-800-bc/
Clams Casino,Instrumental Relics,8.0,Rap,Clams Casino Productions,Nadine Smith,2020.0,2020-05-06,782,https://www.pitchfork.com/reviews/albums/clams-casino-instrumental-relics/
Minais B,Quiet Bloom,7.5,Experimental,Anyines,Ruth Saxelby,2020.0,2020-05-05,514,https://www.pitchfork.com/reviews/albums/minais-b-quiet-bloom/
Caleb Landry Jones,The Mother Stone,6.4,Rock,Sacred Bones,Cat Zhang,2020.0,2020-05-05,715,https://www.pitchfork.com/reviews/albums/caleb-landry-jones-the-mother-stone/
Drake,Dark Lane Demo Tapes,6.8,Rap,OVO Sound / Republic,Rawiya Kameir,2020.0,2020-05-05,1013,https://www.pitchfork.com/reviews/albums/drake-dark-lane-demo-tapes/
Klein,Frozen,7.6,Experimental,self-released,Aimee Cliff,2020.0,2020-05-05,579,https://www.pitchfork.com/reviews/albums/klein-frozen/
,,7.6,Rock,,Grayson Haver Currin,,2020-05-04,690,https://www.pitchfork.com/reviews/albums/sunwatchers-oh-yeah-brave-rats-ep/
Johanna Warren,Chaotic Good,7.9,Folk/Country,Wax Nine / Carpark,Sasha Geffen,2020.0,2020-05-04,545,https://www.pitchfork.com/reviews/albums/johanna-warren-chaotic-good/
The Soft Pink Truth,Shall We Go On Sinning So That Grace May Increase?,8.3,Electronic,Thrill Jockey,Miles Bowe,2020.0,2020-05-04,772,https://www.pitchfork.com/reviews/albums/the-soft-pink-truth-shall-we-go-on-sinning-so-that-grace-may-increase/
Harkin,Harkin,7.1,Rock,Hand Mirror,Ben Hewitt,2020.0,2020-05-04,699,https://www.pitchfork.com/reviews/albums/harkin-harkin/
Beck,Mellow Gold,8.8,Rock,DGC,Mike Powell,1994.0,2020-05-03,1720,https://www.pitchfork.com/reviews/albums/beck-mellow-gold/
Dean Blunt,Roaches 2012-2019,7.8,Experimental,World Music,Hubert Adjei-Kontoh,2020.0,2020-05-02,763,https://www.pitchfork.com/reviews/albums/dean-blunt-roaches-2012-2019/
X,ALPHABETLAND,7.6,Rock,Fat Possum,Chris O'Connell,2020.0,2020-05-02,546,https://www.pitchfork.com/reviews/albums/x-alphabetland/
Pinty,Midnight Moods,7.0,Electronic,Winged Feet,Ben Cardew,2020.0,2020-05-02,342,https://www.pitchfork.com/reviews/albums/pinty-midnight-moods/
Zsela,Ache of Victory EP,7.4,Folk/Country / Pop/R&B,self-released,Zoe Dubno,2020.0,2020-05-01,632,https://www.pitchfork.com/reviews/albums/zsela-ache-of-victory-ep/
Roza Terenzi,Modern Bliss,7.0,Electronic,Planet Euphorique,Shawn Reynaldo,2020.0,2020-05-01,578,https://www.pitchfork.com/reviews/albums/roza-terenzi-modern-bliss/
Car Seat Headrest,Making a Door Less Open,6.6,Rock,Matador,Ian Cohen,2020.0,2020-05-01,1258,https://www.pitchfork.com/reviews/albums/car-seat-headrest-making-a-door-less-open/
K-LONE,Cape Cira,8.0,Electronic,Wisdom Teeth,Matthew Schnipper,2020.0,2020-05-01,608,https://www.pitchfork.com/reviews/albums/k-lone-cape-cira/
Trouble,Thug Luv,6.1,Rap,Def Jam,Sheldon Pearce,2020.0,2020-04-30,660,https://www.pitchfork.com/reviews/albums/trouble-thug-luv/
White Poppy,Paradise Gardens,7.5,Experimental,Not Not Fun,Miles Bowe,2020.0,2020-04-30,560,https://www.pitchfork.com/reviews/albums/white-poppy-paradise-gardens/
Altopalo,farawayfrom-everyoneyouknow,7.3,Experimental,Samedi,Cat Zhang,2020.0,2020-04-30,603,https://www.pitchfork.com/reviews/albums/altopalo-farawayfromeveryoneyouknow/
Default Genders,Pain Mop Girl 2020,7.7,Electronic,self-released,Will Gottsegen,2020.0,2020-04-30,689,https://www.pitchfork.com/reviews/albums/default-genders-pain-mop-girl-2020/
Hodge,Shadows in Blue,7.5,Electronic,Houndstooth,Philip Sherburne,2020.0,2020-04-29,724,https://www.pitchfork.com/reviews/albums/hodge-shadows-in-blue/
Lorenzo Senni,Scacco Matto,7.6,Electronic,Warp,Chal Ravens,2020.0,2020-04-29,682,https://www.pitchfork.com/reviews/albums/lorenzo-senni-scacco-matto/
YoungBoy Never Broke Again,38 Baby 2,7.0,Rap,"Never Broke Again, LLC",Alphonse Pierre,2020.0,2020-04-29,511,https://www.pitchfork.com/reviews/albums/youngboy-never-broke-again-38-baby-2/
Chucky73,Sie7etr3 EP,7.2,Rap,Sie7tr3 the Label / Caroline,Matthew Ismael Ruiz,2020.0,2020-04-29,479,https://www.pitchfork.com/reviews/albums/chucky73-fetti031-sie7etr3-ep/
Lucinda Williams,Good Souls Better Angels,8.0,Folk/Country,Highway 20 / Thirty Tigers,Sam Sodomsky,2020.0,2020-04-28,925,https://www.pitchfork.com/reviews/albums/lucinda-williams-good-souls-better-angels/
Tom Misch,What Kinda Music,6.9,Jazz,Blue Note,Jemima Skala,2020.0,2020-04-28,429,https://www.pitchfork.com/reviews/albums/tom-misch-yussef-dayes-what-kinda-music/
Otik,Thousand Year Stare,7.3,Electronic,Gobstopper,Ruth Saxelby,2020.0,2020-04-28,506,https://www.pitchfork.com/reviews/albums/otik-thousand-year-stare/
Roedelius,Selbstportrait Wahre Liebe,7.8,Electronic / Global / Rock,Bureau B,Jonathan Williger,2020.0,2020-04-28,627,https://www.pitchfork.com/reviews/albums/roedelius-selbstportrait-wahre-liebe/
Zeroh,BLQLYTE,7.5,Rap,Leaving,Sheldon Pearce,2020.0,2020-04-27,560,https://www.pitchfork.com/reviews/albums/zeroh-blqlyte/
Peel Dream Magazine,Agitprop Alterna,6.9,Rock,Slumberland / Tough Love,Sophie Kemp,2020.0,2020-04-27,550,https://www.pitchfork.com/reviews/albums/peel-dream-magazine-agitprop-alterna/
Asher Roth,Flowers on the Weekend,2.9,Rap,Retrohash,Dani Blum,2020.0,2020-04-27,659,https://www.pitchfork.com/reviews/albums/asher-roth-flowers-on-the-weekend/
John Carroll Kirby,My Garden,6.7,Pop/R&B / Jazz,Stones Throw,Nathan Taylor Pemberton,2020.0,2020-04-27,932,https://www.pitchfork.com/reviews/albums/john-carroll-kirby-my-garden/
XTC,Skylarking,9.3,Electronic / Rock,Geffen / Virgin,Jazz Monroe,1986.0,2020-04-26,2180,https://www.pitchfork.com/reviews/albums/xtc-skylarking/
Flat Worms,Antarctica,5.8,Rock,God?,Brian Coney,2020.0,2020-04-25,456,https://www.pitchfork.com/reviews/albums/flat-worms-antarctica/
David Bowie,ChangesNowBowie,6.0,Rock,Parlophone,Stephen Thomas Erlewine,2020.0,2020-04-25,626,https://www.pitchfork.com/reviews/albums/david-bowie-changesnowbowie/
The-Dream,SXTP4,7.2,Pop/R&B,Radio Killa / HITCO,Reed Jackson,2020.0,2020-04-25,707,https://www.pitchfork.com/reviews/albums/the-dream-sextape-4/
Black Dresses,Peaceful as Hell,7.6,Electronic,blacksquares,Leah Mandel,2020.0,2020-04-24,563,https://www.pitchfork.com/reviews/albums/black-dresses-peaceful-as-hell/
Sir Richard Bishop,Oneiric Formulary,7.1,Rock,Drag City,Grayson Haver Currin,2020.0,2020-04-24,663,https://www.pitchfork.com/reviews/albums/sir-richard-bishop-oneiric-formulary/
Skylar Gudasz,Cinema,7.4,Rock,Suah Sounds,Brian Howe,2020.0,2020-04-24,565,https://www.pitchfork.com/reviews/albums/skylar-gudasz-cinema/
Quelle Chris,Innocent Country 2,7.3,Rap,Mello Music Group,Dean Van Nguyen,2020.0,2020-04-24,579,https://www.pitchfork.com/reviews/albums/quelle-chris-innocent-country-2/
Talking Heads,More Songs About Buildings and Food,8.8,Rock,Sire,Jill Mapes,1978.0,2020-04-23,877,https://www.pitchfork.com/reviews/albums/talking-heads-more-songs-about-buildings-and-food/
Talking Heads,Talking Heads: 77,8.6,Rock,Sire,Andy Cush,1977.0,2020-04-23,1371,https://www.pitchfork.com/reviews/albums/talking-heads-talking-heads-77/
Talking Heads,Little Creatures,8.0,Rock,Sire,Madison Bloom,1985.0,2020-04-23,1334,https://www.pitchfork.com/reviews/albums/talking-heads-little-creatures/
Talking Heads,Speaking in Tongues,8.5,Rock,Sire,Stacey Anderson,1983.0,2020-04-23,895,https://www.pitchfork.com/reviews/albums/talking-heads-speaking-in-tongues/
Talking Heads,Fear of Music,10.0,Rock,Sire,Jayson Greene,1979.0,2020-04-23,1635,https://www.pitchfork.com/reviews/albums/talking-heads-fear-of-music/
dvsn,A Muse in Her Feelings,7.0,Pop/R&B,OVO Sound,Rawiya Kameir,2020.0,2020-04-22,700,https://www.pitchfork.com/reviews/albums/dvsn-a-muse-in-her-feelings/
KeiyaA,"Forever, Ya Girl",8.2,Pop/R&B,Forever Recordings,Claire Lobenfeld,2020.0,2020-04-22,624,https://www.pitchfork.com/reviews/albums/keiyaa-forever-ya-girl/
Duke Dumont,Duality,5.2,Electronic,Astralwerks,Noah Yoo,2020.0,2020-04-22,638,https://www.pitchfork.com/reviews/albums/duke-dumont-duality/
Serengeti,Ajai,8.0,Rap,Cohn Corporation,Paul A. Thompson,2020.0,2020-04-22,970,https://www.pitchfork.com/reviews/albums/serengeti-ajai/
GuiltyBeatz,Different EP,7.6,Pop/R&B,Banku Music / emPawa Africa,Mankaprr Conteh,2020.0,2020-04-21,597,https://www.pitchfork.com/reviews/albums/guiltybeatz-different-ep/
EOB,Earth,5.7,Rock,Capitol,Stuart Berman,2020.0,2020-04-21,602,https://www.pitchfork.com/reviews/albums/eob-earth/
Westside Gunn,Pray for Paris,8.0,Rap,Griselda,Alphonse Pierre,2020.0,2020-04-21,696,https://www.pitchfork.com/reviews/albums/westside-gunn-pray-for-paris/
DaBaby,Blame It on Baby,6.8,Rap,South Coast Music Group / Interscope,Dani Blum,2020.0,2020-04-21,651,https://www.pitchfork.com/reviews/albums/dababy-blame-it-on-baby/
The Howling Hex,Knuckleball Express,7.4,Rock,Fat Possum,Ben Cardew,2020.0,2020-04-20,542,https://www.pitchfork.com/reviews/albums/the-howling-hex-knuckleball-express/
Shabazz Palaces,The Don of Diamond Dreams,7.6,Rap,Sub Pop,Nadine Smith,2020.0,2020-04-20,427,https://www.pitchfork.com/reviews/albums/shabazz-palaces-the-don-of-diamond-dreams/
Stay Inside,Viewing,7.7,Rock,No Sleep,Ian Cohen,2020.0,2020-04-20,489,https://www.pitchfork.com/reviews/albums/stay-inside-viewing/
Rina Sawayama,SAWAYAMA,7.7,Pop/R&B,Dirty Hit,Katherine St. Asaph,2020.0,2020-04-20,880,https://www.pitchfork.com/reviews/albums/rina-sawayama-sawayama/
Craig David,Born To Do It,7.2,Pop/R&B,Wildstar / Atlantic,Gabriel Szatan,2000.0,2020-04-19,2422,https://www.pitchfork.com/reviews/albums/craig-david-born-to-do-it/
Bryce Hackford,Safe (Exits),7.3,Spring Theory,Spring Theory,Philip Sherburne,2020.0,2020-04-18,554,https://www.pitchfork.com/reviews/albums/bryce-hackford-safe-exits/
Lido Pimienta,Miss Colombia,8.0,Pop/R&B,Anti-,Peyton Thomas,2020.0,2020-04-18,716,https://www.pitchfork.com/reviews/albums/lido-pimienta-miss-colombia/
Evan Caminiti,Varispeed Hydra,7.2,Experimental,Dust Editions,Miles Bowe,2020.0,2020-04-17,482,https://www.pitchfork.com/reviews/albums/evan-caminiti-varispeed-hydra/
Ambar Lucid,Garden of Lucid,7.4,Rock,self-released,Ashley Bardhan,2020.0,2020-04-17,632,https://www.pitchfork.com/reviews/albums/ambar-lucid-garden-of-lucid/
Active Child,In Another Life,6.2,Rock,Sony Music Masterworks,Aimee Cliff,2020.0,2020-04-17,467,https://www.pitchfork.com/reviews/albums/active-child-in-another-life/
Fiona Apple,Fetch the Bolt Cutters,10.0,Rock,Epic,Jenn Pelly,2020.0,2020-04-17,1766,https://www.pitchfork.com/reviews/albums/fiona-apple-fetch-the-bolt-cutters/
Whitmer Thomas,Songs from The Golden One,7.7,Hardly Art,Hardly Art,Quinn Moreland,2020.0,2020-04-16,805,https://www.pitchfork.com/reviews/albums/whitmer-thomas-songs-from-the-golden-one/
The Mountain Goats,Songs for Pierre Chuvin,8.1,Rock,Merge,Sam Sodomsky,2020.0,2020-04-16,899,https://www.pitchfork.com/reviews/albums/the-mountain-goats-songs-for-pierre-chuvin/
