artist,album,score,genre,label,reviewer,year,review_date,length,url
Desire Marea,On the Romance of Being,7.5,Experimental,Mute,Phillipe Roberts,2023.0,2023-04-13,462,https://www.pitchfork.com/reviews/albums/desire-marea-on-the-romance-of-being/
Rae Sremmurd,Sremm 4 Life,7.1,Rap,Ear Drummer / Interscope,Stephen Kearse,2023.0,2023-04-12,826,https://www.pitchfork.com/reviews/albums/rae-sremmurd-sremm-4-life/
Nathan Fake,Crystal Vision,7.6,Electronic,Cambria Instruments,Philip Sherburne,2023.0,2023-04-12,821,https://www.pitchfork.com/reviews/albums/nathan-fake-crystal-vision/
Ben Sloan,muted colors,7.0,Experimental,New Amsterdam,Jayson Greene,2023.0,2023-04-12,422,https://www.pitchfork.com/reviews/albums/ben-sloan-muted-colors/
Thomas Bangalter,Mythologies,6.9,Electronic,Erato / Warner Classics,Jane Bua,2023.0,2023-04-11,537,https://www.pitchfork.com/reviews/albums/thomas-bangalter-mythologies/
Tim Hecker,No Highs,7.2,Experimental,Kranky,Daniel Bromfield,2023.0,2023-04-11,690,https://www.pitchfork.com/reviews/albums/tim-hecker-no-highs/
Dionne Warwick,The Complete Scepter Singles 1962-1973,8.5,Rock,Real Gone,Stephen M. Deusner,2023.0,2023-04-11,1028,https://www.pitchfork.com/reviews/albums/dionne-warwick-the-complete-scepter-singles-1962-1973/
Marta Złakowska,When It’s Going Wrong,7.0,Electronic,False Idols,Katherine St. Asaph,2023.0,2023-04-11,563,https://www.pitchfork.com/reviews/albums/marta-tricky-when-its-going-wrong/
Yaeji,With a Hammer,8.5,Electronic,XL,Julianne Escobedo Shepherd,2023.0,2023-04-10,743,https://www.pitchfork.com/reviews/albums/yaeji-with-a-hammer/
Calvin Johnson,Gallows Wine,6.8,Rock,K,Evan Rytlewski,2023.0,2023-04-10,494,https://www.pitchfork.com/reviews/albums/calvin-johnson-gallows-wine/
Daughter,Stereo Mind Game,6.7,Folk/Country,Glassnote,Hannah Jocelyn,2023.0,2023-04-10,409,https://www.pitchfork.com/reviews/albums/daughter-stereo-mind-game/
Raphael Saadiq,Instant Vintage,8.0,Pop/R&B,Universal,Dylan Green,2002.0,2023-04-09,2226,https://www.pitchfork.com/reviews/albums/raphael-saadiq-instant-vintage/
Alan Braxe,The Upper Cuts (2023 Edition),8.2,Electronic / Pop/R&B,Smugglers Way,Philip Sherburne,2023.0,2023-04-08,923,https://www.pitchfork.com/reviews/albums/alan-braxe-fred-falke-the-upper-cuts-2023-edition/
Wednesday,Rat Saw God,8.8,Rock,Dead Oceans,Sam Sodomsky,2023.0,2023-04-07,980,https://www.pitchfork.com/reviews/albums/wednesday-rat-saw-god/
Pépe,Reclaim,7.6,Electronic,Lapsus,Jayson Greene,2023.0,2023-04-07,563,https://www.pitchfork.com/reviews/albums/pepe-reclaim/
Nakhane,Bastard Jargon,6.5,Experimental / Pop/R&B,BMG,Madison Bloom,2023.0,2023-04-07,730,https://www.pitchfork.com/reviews/albums/nakhane-bastard-jargon/
B. Cool-Aid,Leather Blvd.,6.5,Rap,Lex,Stephen Kearse,2023.0,2023-04-07,602,https://www.pitchfork.com/reviews/albums/b-cool-aid-pink-siifu-ahwlee-leather-blvd/
James Holden,Imagine This Is a High Dimensional Space of All Possibilities,7.8,Electronic,Border Community,Andy Cush,2023.0,2023-04-06,765,https://www.pitchfork.com/reviews/albums/james-holden-imagine-this-is-a-high-dimensional-space-of-all-possibilities/
Eddie Chacon,Sundown,7.2,Pop/R&B,Stones Throw,Margeaux Labat,2023.0,2023-04-06,698,https://www.pitchfork.com/reviews/albums/eddie-chacon-sundown/
Duo Deleite,Duo Deleite,7.0,Rap,ALAS,Juan J. Arroyo,2023.0,2023-04-06,921,https://www.pitchfork.com/reviews/albums/duo-deleite-duo-deleite/
"Tyler, the Creator",Call Me If You Get Lost: The Estate Sale,8.0,Rap,Columbia,Heven Haile,2023.0,2023-04-05,606,https://www.pitchfork.com/reviews/albums/tyler-the-creator-call-me-if-you-get-lost-the-estate-sale/
The New Pornographers,Continue as a Guest,6.8,Rock,Merge,Ian Cohen,2023.0,2023-04-05,715,https://www.pitchfork.com/reviews/albums/the-new-pornographers-continue-as-a-guest/
Steve Gunn,Let the Moon Be a Planet,7.0,Folk/Country / Experimental,Rvng Intl.,Brian Howe,2023.0,2023-04-05,613,https://www.pitchfork.com/reviews/albums/steve-gunn-david-moore-let-the-moon-be-a-planet/
Scree,Jasmine on a Night in July,7.7,Jazz,Ruination,Grayson Haver Currin,2023.0,2023-04-05,745,https://www.pitchfork.com/reviews/albums/scree-jasmine-on-a-night-in-july/
Luh Tyler,My Vision,7.0,Rap,Motion Music / Atlantic,Alphonse Pierre,2023.0,2023-04-04,549,https://www.pitchfork.com/reviews/albums/luh-tyler-my-vision/
Piotr Kurek,Peach Blossom,7.8,Experimental,Mondoj,Philip Sherburne,2023.0,2023-04-04,627,https://www.pitchfork.com/reviews/albums/piotr-kurek-peach-blossom/
NOIA,gisela,7.2,Pop/R&B,Cascine,Nayeli Portillo,2023.0,2023-04-04,646,https://www.pitchfork.com/reviews/albums/noia-gisela/
Deerhoof,Miracle-Level,7.9,Experimental,Joyful Noise,Marc Hogan,2023.0,2023-04-03,845,https://www.pitchfork.com/reviews/albums/deerhoof-miracle-level/
Larry June,The Great Escape,7.4,Rap,EMPIRE,Dash Lewis,2023.0,2023-04-03,756,https://www.pitchfork.com/reviews/albums/larry-june-the-alchemist-the-great-escape/
Elton John,Honky Château (50th Anniversary Edition),8.4,Rock,UMe,Olivia Lane,2023.0,2023-04-03,918,https://www.pitchfork.com/reviews/albums/elton-john-honky-chateau-50th-anniversary-edition/
Tzusing,绿帽 Green Hat,7.6,Electronic,Pan,Sue Park,2023.0,2023-04-03,734,https://www.pitchfork.com/reviews/albums/tsuzing-green-hat/
Warren Zevon,Warren Zevon,10.0,Rock,Asylum,Andy Cush,1976.0,2023-04-02,3336,https://www.pitchfork.com/reviews/albums/warren-zevon-warren-zevon/
The Hold Steady,The Price of Progress,7.6,Rock,Positive Jams / Thirty Tigers,Stephen M. Deusner,2023.0,2023-04-01,771,https://www.pitchfork.com/reviews/albums/the-hold-steady-the-price-of-progress/
Boygenius,The Record,8.2,Rock,Interscope,Cat Zhang,2023.0,2023-03-31,1269,https://www.pitchfork.com/reviews/albums/boygenius-the-record/
Chlöe,In Pieces,6.1,Pop/R&B,Parkwood Entertainment / Columbia,Heven Haile,2023.0,2023-03-31,784,https://www.pitchfork.com/reviews/albums/chloe-in-pieces/
Gel,Only Constant,7.3,Rock,Convulse,Brad Sanders,2023.0,2023-03-31,722,https://www.pitchfork.com/reviews/albums/gel-only-constant/
Ada Rook,Rookie’s Bustle,7.1,Electronic / Experimental / Metal,self-released,Natalie Marlin,2023.0,2023-03-31,486,https://www.pitchfork.com/reviews/albums/ada-rook-rookies-bustle/
ICECOLDBISHOP,Generational Curse,8.0,Rap,Epic,Paul A. Thompson,2023.0,2023-03-30,832,https://www.pitchfork.com/reviews/albums/icecoldbishop-generational-curse/
Yaya Bey,Exodus the North Star EP,7.9,Pop/R&B,Big Dada,Tatiana Lee Rodriguez,2023.0,2023-03-30,398,https://www.pitchfork.com/reviews/albums/yaya-bey-exodus-the-north-star-ep/
Punter,Punter,7.6,Rock,Active Dero,Evan Minsker,2023.0,2023-03-30,551,https://www.pitchfork.com/reviews/albums/punter-punter/
Purling Hiss,Drag on Girard,6.5,Rock,Drag City,Nina Corcoran,2023.0,2023-03-30,534,https://www.pitchfork.com/reviews/albums/purling-hiss-drag-on-gerard/
6LACK,Since I Have a Lover,6.3,Pop/R&B,LVRN / Interscope,Dylan Green,2023.0,2023-03-29,800,https://www.pitchfork.com/reviews/albums/6lack-since-i-have-a-lover/
A Certain Ratio,1982,6.7,Electronic,Mute,Alfred Soto,2023.0,2023-03-29,464,https://www.pitchfork.com/reviews/albums/a-certain-ratio-1982/
3D & the Holograms,3D & the Holograms,7.0,Rock,RoachLeg,Madison Bloom,2023.0,2023-03-29,555,https://www.pitchfork.com/reviews/albums/3d-and-the-holograms-3d-and-the-holograms/
Arooj Aftab,Love in Exile,8.5,Jazz / Experimental,Verve,Bhanuj Kappal,2023.0,2023-03-28,736,https://www.pitchfork.com/reviews/albums/arooj-aftab-vijay-iyer-shahzad-ismaily-love-in-exile/
Navy Blue,Ways of Knowing,7.9,Rap,Def Jam,Matthew Ismael Ruiz,2023.0,2023-03-28,595,https://www.pitchfork.com/reviews/albums/navy-blue-ways-of-knowing/
Caroline Rose,The Art of Forgetting,6.8,Rock,New West,Stephen Thomas Erlewine,2023.0,2023-03-28,563,https://www.pitchfork.com/reviews/albums/caroline-rose-the-art-of-forgetting/
JPEGMAFIA,Scaring the Hoes,7.1,Rap,AWAL,Pete Tosiello,2023.0,2023-03-27,703,https://www.pitchfork.com/reviews/albums/jpegmafia-danny-brown-scaring-the-hoes/
Angel Bat Dawid,Requiem for Jazz,8.0,Jazz,International Anthem,Matthew Blackwell,2023.0,2023-03-27,877,https://www.pitchfork.com/reviews/albums/angel-bat-dawid-requiem-for-jazz/
Liturgy,93696,8.0,Metal,Thrill Jockey,Sam Goldner,2023.0,2023-03-27,649,https://www.pitchfork.com/reviews/albums/liturgy-93696/
Selena,Amor Prohibido,9.1,Pop/R&B,EMI Latin,Isabelia Herrera,1994.0,2023-03-26,2130,https://www.pitchfork.com/reviews/albums/selena-amor-prohibido/
"Black Country, New Road",Live at Bush Hall,7.6,Experimental / Rock,Ninja Tune,Stuart Berman,2023.0,2023-03-25,1234,https://www.pitchfork.com/reviews/albums/black-country-new-road-live-at-bush-hall/
Lana Del Rey,Did You Know That There’s a Tunnel Under Ocean Blvd,8.3,Pop/R&B,Interscope,Olivia Horn,2023.0,2023-03-24,1351,https://www.pitchfork.com/reviews/albums/lana-del-rey-did-you-know-that-theres-a-tunnel-under-ocean-blvd/
Lankum,False Lankum,7.7,Folk/Country,Rough Trade,Ryan Leas,2023.0,2023-03-24,772,https://www.pitchfork.com/reviews/albums/lankum-false-lankum/
"The Reds, Pinks & Purples",The Town That Cursed Your Name,7.4,Rock,Slumberland / Tough Love,Jude Noel,2023.0,2023-03-24,733,https://www.pitchfork.com/reviews/albums/the-reds-pinks-and-purples-the-town-that-cursed-your-name/
Depeche Mode,Memento Mori,7.1,Electronic / Rock,Columbia,Grayson Haver Currin,2023.0,2023-03-23,1132,https://www.pitchfork.com/reviews/albums/depeche-mode-memento-mori/
Andrea,Due in Color,6.8,Electronic,Ilian Tape,Philip Sherburne,2023.0,2023-03-23,603,https://www.pitchfork.com/reviews/albums/andrea-due-in-color/
Lucinda Chua,YIAN,7.8,Pop/R&B / Experimental,4AD,Minna Zhou,2023.0,2023-03-23,796,https://www.pitchfork.com/reviews/albums/lucinda-chua-yian/
EST Gee,MAD,5.5,Rap,CMG / Warlike / Interscope,Alphonse Pierre,2023.0,2023-03-22,679,https://www.pitchfork.com/reviews/albums/est-gee-mad/
Aly & AJ,With Love From,6.2,Rock,Aly & AJ Music,Stephen Thomas Erlewine,2023.0,2023-03-22,685,https://www.pitchfork.com/reviews/albums/aly-and-aj-with-love-from/
RXK Nephew,Till I’m Dead,6.8,Rap,New Breed Trapper,Nadine Smith,2023.0,2023-03-22,561,https://www.pitchfork.com/reviews/albums/rxk-nephew-till-im-dead/
U2,Songs of Surrender,5.7,Rock,Island / Interscope,Caryn Rose,2023.0,2023-03-21,1006,https://www.pitchfork.com/reviews/albums/u2-songs-of-surrender/
Tei Shi,Bad Premonition EP,6.6,Pop/R&B,The Orchard,Eric Torres,2023.0,2023-03-21,464,https://www.pitchfork.com/reviews/albums/tei-shi-bad-premonition-ep/
Ali Farka Touré,Voyageur,8.0,Folk/Country / Global / Pop/R&B,World Circuit,Megan Iacobini de Fazio,2023.0,2023-03-21,715,https://www.pitchfork.com/reviews/albums/ali-farka-toure-voyageur/
,,7.7,Folk/Country / Rock,,Nadine Smith,,2023-03-21,1755,https://www.pitchfork.com/reviews/albums/joe-ely-joe-ely-honky-tonk-masquerade-down-on-the-drag/
M83,Fantasy,6.6,Electronic / Rock,Mute,Patrick Lyons,2023.0,2023-03-20,1081,https://www.pitchfork.com/reviews/albums/m83-fantasy/
Doug Paisley,Say What You Like,7.8,Folk/Country,Outside Music,Grayson Haver Currin,2023.0,2023-03-20,914,https://www.pitchfork.com/reviews/albums/doug-paisley-say-what-you-like/
Bryozone,Eye of Delirious,7.6,Electronic / Experimental,Muscut,Philip Sherburne,2023.0,2023-03-20,617,https://www.pitchfork.com/reviews/albums/bryozone-eye-of-delirious/
Kosaya Gora,Kosogor,6.7,Experimental / Electronic,2MR,Zhenzhen Yu,2023.0,2023-03-20,406,https://www.pitchfork.com/reviews/albums/kosaya-gora-kosogor/
Television Personalities,…And Don’t the Kids Just Love It,9.5,Rock,Rough Trade,Daniel Felsenthal,1981.0,2023-03-19,1802,https://www.pitchfork.com/reviews/albums/television-personalities-and-dont-the-kids-just-love-it/
deathcrash,Less,7.1,Rock,Untitled (Recs) / Fire Talk,Ian Cohen,2023.0,2023-03-18,731,https://www.pitchfork.com/reviews/albums/deathcrash-less/
Yves Tumor,"Praise a Lord Who Chews but Which Does Not Consume; (Or Simply, Hot Between Worlds)",8.4,Rock,Warp,Jayson Greene,2023.0,2023-03-17,849,https://www.pitchfork.com/reviews/albums/yves-tumor-praise-a-lord-who-chews-but-which-does-not-consume-or-simply-hot-between-worlds/
Unknown Mortal Orchestra,V,6.7,Rock,Jagjaguwar,Sadie Sartini Garner,2023.0,2023-03-17,901,https://www.pitchfork.com/reviews/albums/unknown-mortal-orchestra-v/
Uly,1822.demos,7.4,Pop/R&B,self-released,Dean Van Nguyen,2023.0,2023-03-17,619,https://www.pitchfork.com/reviews/albums/uly-1822demos/
Inspiral Carpets,The Complete Singles,7.0,Rock,Mute / BMG,Ben Cardew,2023.0,2023-03-17,892,https://www.pitchfork.com/reviews/albums/inspiral-carpets-the-complete-singles/
100 gecs,"10,000 gecs",8.2,Experimental / Electronic,Dog Show / Atlantic,Julianne Escobedo Shepherd,2023.0,2023-03-16,1189,https://www.pitchfork.com/reviews/albums/100-gecs-10000-gecs/
Zulu,A New Tomorrow,7.8,Metal,Flatspot,Lindsay Temple,2023.0,2023-03-16,667,https://www.pitchfork.com/reviews/albums/zulu-a-new-tomorrow/
Bub Styles,Outerwear SZN 3,7.7,Rap,Cold Cut,Pete Tosiello,2023.0,2023-03-16,661,https://www.pitchfork.com/reviews/albums/bub-styles-outerwear-szn-3/
Lonnie Holley,Oh Me Oh My,8.5,Experimental,Jagjaguwar,Zach Schonfeld,2023.0,2023-03-15,1093,https://www.pitchfork.com/reviews/albums/lonnie-holley-oh-me-oh-my/
KMRU,Glim,7.1,Electronic / Experimental,self-released,Daniel Bromfield,2023.0,2023-03-15,540,https://www.pitchfork.com/reviews/albums/kmru-glim/
MSPAINT,Post-American,7.4,Rock,Convulse,Nina Corcoran,2023.0,2023-03-15,622,https://www.pitchfork.com/reviews/albums/mspaint-post-american/
Sluice,Radial Gate,7.2,Folk/Country,Ruination,Emma Madden,2023.0,2023-03-15,511,https://www.pitchfork.com/reviews/albums/sluice-radial-gate/
Miley Cyrus,Endless Summer Vacation,6.2,Pop/R&B,Columbia,Shaad D’Souza,2023.0,2023-03-14,788,https://www.pitchfork.com/reviews/albums/miley-cyrus-endless-summer-vacation/
Various Artists,"Blacklips Bar: Androgyns and Deviants - Industrial Romance for Bruised and Battered Angels, 1992–1995",7.6,Anthology,Anthology,Daniel Felsenthal,2023.0,2023-03-14,1168,https://www.pitchfork.com/reviews/albums/various-artists-blacklips-bar-androgyns-and-deviants-industrial-romance-for-bruised-and-battered-angels-1992-1995/
Nia Archives,Sunrise Bang Ur Head Against tha Wall EP,7.4,Electronic,Hijinxx / Island,Will Pritchard,2023.0,2023-03-14,502,https://www.pitchfork.com/reviews/albums/nia-archives-sunrise-bang-ur-head-against-tha-wall-ep/
Lia Kohl,The Ceiling Reposes,7.9,Experimental,American Dreams,Philip Sherburne,2023.0,2023-03-14,857,https://www.pitchfork.com/reviews/albums/lia-kohl-the-ceiling-reposes/
Mach-Hommy,Notorious Dump Legends: Volume 2,7.3,Rap,Mach-Hommy,Dylan Green,2023.0,2023-03-13,782,https://www.pitchfork.com/reviews/albums/mach-hommy-tha-god-fahim-notorious-dump-legends-volume-2/
H. Hawkline,Milk for Flowers,7.2,Pop/R&B,Heavenly,Zach Schonfeld,2023.0,2023-03-13,685,https://www.pitchfork.com/reviews/albums/h-hawkline-milk-for-flowers/
Sleaford Mods,UK GRIM,7.6,Rock,Rough Trade,Margaret Farrell,2023.0,2023-03-13,544,https://www.pitchfork.com/reviews/albums/sleaford-mods-uk-grim/
Godcaster,Godcaster,7.4,Rock / Experimental,Ramp Local,Zhenzhen Yu,2023.0,2023-03-13,461,https://www.pitchfork.com/reviews/albums/godcaster-godcaster/
Madonna,Music,8.0,Pop/R&B,Warner,Shaad D’Souza,2000.0,2023-03-12,2089,https://www.pitchfork.com/reviews/albums/madonna-music/
Laurie Styvers,Gemini Girl: The Complete Hush Recordings,7.8,Folk/Country / Pop/R&B,High Moon,Grayson Haver Currin,2023.0,2023-03-11,1631,https://www.pitchfork.com/reviews/albums/laurie-styvers-gemini-girl-the-complete-hush-recordings/
Fever Ray,Radical Romantics,8.4,Electronic,Mute,Anna Gaca,2023.0,2023-03-10,993,https://www.pitchfork.com/reviews/albums/fever-ray-radical-romantics/
Kevin Beasley,A View of a Landscape,7.7,Experimental,Renaissance Society,Rob Arcand,2023.0,2023-03-10,1221,https://www.pitchfork.com/reviews/albums/kevin-beasley-a-view-of-a-landscape/
mui zyu,Rotten Bun for an Eggless Century,7.4,Electronic / Pop/R&B,Father/Daughter,Michael Hong,2023.0,2023-03-10,641,https://www.pitchfork.com/reviews/albums/mui-zyu-rotten-bun-for-an-eggless-century/
Joe Westerlund,Elegies for the Drift,7.6,Experimental,Psychic Hotline,Brian Howe,2023.0,2023-03-10,692,https://www.pitchfork.com/reviews/albums/joe-westerlund-elegies-for-the-drift/
Macklemore,Ben,6.0,Rap,Bendo,Matthew Ismael Ruiz,2023.0,2023-03-09,673,https://www.pitchfork.com/reviews/albums/macklemore-ben/
Young Nudy,Gumbo,7.7,Rap,PDE / RCA,Nadine Smith,2023.0,2023-03-09,806,https://www.pitchfork.com/reviews/albums/young-nudy-gumbo/
Heinali,Kyiv Eternal,7.8,Electronic / Experimental,Injazero,Philip Sherburne,2023.0,2023-03-09,823,https://www.pitchfork.com/reviews/albums/heinali-kyiv-eternal/
Slowthai,Ugly,5.5,Rap,Method / Interscope,Mehan Jayasuriya,2023.0,2023-03-08,837,https://www.pitchfork.com/reviews/albums/slowthai-ugly/
Chunky,Somebody’s Child,7.3,Rap,Eglo,Will Pritchard,2023.0,2023-03-08,503,https://www.pitchfork.com/reviews/albums/chunky-somebodys-child/
Gina Birch,I Play My Bass Loud,7.5,Rock,Third Man,Matthew Blackwell,2023.0,2023-03-08,676,https://www.pitchfork.com/reviews/albums/gina-birch-i-play-my-bass-loud/
Elvis Costello,The Songs of Bacharach & Costello (Super Deluxe),8.4,Rock / Pop/R&B,UMe,Stephen M. Deusner,2023.0,2023-03-07,1406,https://www.pitchfork.com/reviews/albums/elvis-costello-burt-bacharach-the-songs-of-bacharach-and-costello-super-deluxe/
Daisy Jones & the Six,Aurora,6.6,Rock,Atlantic,Pete Tosiello,2023.0,2023-03-07,688,https://www.pitchfork.com/reviews/albums/daisy-jones-and-the-six-aurora/
babybaby_explores,"Food Near Me, Weather Tomorrow",7.0,Rock,No Gold,Zach Schonfeld,2023.0,2023-03-07,604,https://www.pitchfork.com/reviews/albums/babybaby-explores-food-near-me-weather-tomorrow/
Morgan Garrett,Extreme Fantasy,6.7,Experimental,Orange Milk,Sam Goldner,2023.0,2023-03-07,555,https://www.pitchfork.com/reviews/albums/morgan-garrett-extreme-fantasy/
Kate NV,WOW,7.6,Experimental,Rvng Intl.,Sophie Kemp,2023.0,2023-03-06,454,https://www.pitchfork.com/reviews/albums/kate-nv-wow/
Tink,Thanks 4 Nothing,7.6,Pop/R&B,Winter’s Diary / WD / EMPIRE,Tatiana Lee Rodriguez,2023.0,2023-03-06,802,https://www.pitchfork.com/reviews/albums/tink-thanks-4-nothing/
Mioclono,Cluster I,7.4,Electronic,Hivern Discs,Philip Sherburne,2023.0,2023-03-06,632,https://www.pitchfork.com/reviews/albums/mioclono-cluster-i/
Nyokabi Kariũki,FEELING BODY,7.7,Experimental,Cmntx,Allison Hussey,2023.0,2023-03-06,713,https://www.pitchfork.com/reviews/albums/nyokabi-kariuki-feeling-body/
Prince,The Gold Experience,8.1,Pop/R&B / Rock,NPG / Warner Bros.,Alan Light,1995.0,2023-03-05,1961,https://www.pitchfork.com/reviews/albums/prince-the-gold-experience/
Various Artists,Soul’d Out: The Complete Wattstax Collection,9.1,Craft,Craft,Brad Shoup,2023.0,2023-03-04,1374,https://www.pitchfork.com/reviews/albums/various-artists-sould-out-the-complete-wattstax-collection/
Kali Uchis,Red Moon in Venus,8.2,Pop/R&B,Geffen,Gio Santiago,2023.0,2023-03-03,828,https://www.pitchfork.com/reviews/albums/kali-uchis-red-moon-in-venus/
Morgan Wallen,One Thing at a Time,4.1,Folk/Country,Big Loud / Mercury / Republic / UMG,Sam Sodomsky,2023.0,2023-03-03,1422,https://www.pitchfork.com/reviews/albums/morgan-wallen-one-thing-at-a-time/
Phiik,Another Planet 4,7.8,Rap,Tase Grip / Break All,Paul A. Thompson,2023.0,2023-03-03,815,https://www.pitchfork.com/reviews/albums/phiik-lungs-another-planet-4/
Gee Tee,Goodnight Neanderthal,7.7,Rock,Goner / Urge,Evan Minsker,2023.0,2023-03-03,753,https://www.pitchfork.com/reviews/albums/gee-tee-goodnight-neanderthal/
Model/Actriz,Dogsbody,8.2,Rock / Electronic,True Panther,Jayson Greene,2023.0,2023-03-02,644,https://www.pitchfork.com/reviews/albums/model-actriz-dogsbody/
BigXthaPlug,Amar,7.0,Rap,UnitedMasters,Peter A. Berry,2023.0,2023-03-02,587,https://www.pitchfork.com/reviews/albums/bigxthaplug-amar/
Kate Fagan,I Don’t Wanna Be Too Cool (Expanded Edition),7.1,Rock,Captured Tracks,Emma Madden,2023.0,2023-03-02,691,https://www.pitchfork.com/reviews/albums/kate-fagan-i-dont-wanna-be-too-cool-expanded-edition/
Sam Gendel,Cookup,7.0,Jazz,Nonesuch,Brady Brickner-Wood,2023.0,2023-03-01,449,https://www.pitchfork.com/reviews/albums/sam-gendel-cookup/
Avey Tare,7s,6.7,Experimental,Domino,Daniel Bromfield,2023.0,2023-03-01,829,https://www.pitchfork.com/reviews/albums/avey-tare-7s/
Philip Selway,Strange Dance,5.8,Rock,Bella Union,Andy Cush,2023.0,2023-03-01,667,https://www.pitchfork.com/reviews/albums/philip-selway-strange-dance/
John Lee Hooker,Burnin’ (Expanded Edition),8.5,Jazz / Rock,Craft,Stephen Thomas Erlewine,2023.0,2023-03-01,1124,https://www.pitchfork.com/reviews/albums/john-lee-hooker-burnin-expanded-edition/
Maxo,Even God Has a Sense of Humor,8.0,Rap,Def Jam,Dylan Green,2023.0,2023-02-28,913,https://www.pitchfork.com/reviews/albums/maxo-even-god-has-a-sense-of-humor/
Naughty by Nature,19 Naughty III (30th Anniversary),8.2,Rap,Tommy Boy,Pete Tosiello,2023.0,2023-02-28,1192,https://www.pitchfork.com/reviews/albums/naughty-by-nature-19-naughty-iii-30th-anniversary/
Gracie Abrams,Good Riddance,6.2,Pop/R&B,Interscope,Jane Bua,2023.0,2023-02-28,767,https://www.pitchfork.com/reviews/albums/gracie-abrams-good-riddance/
quinnie,flounder,7.6,Pop/R&B,Columbia,Heven Haile,2023.0,2023-02-28,804,https://www.pitchfork.com/reviews/albums/qunnie-flounder/
U.S. Girls,Bless This Mess,7.8,Pop/R&B,4AD,Brady Brickner-Wood,2023.0,2023-02-27,832,https://www.pitchfork.com/reviews/albums/us-girls-bless-this-mess/
Algiers,Shook,7.7,Rock,Matador,Matthew Ismael Ruiz,2023.0,2023-02-27,879,https://www.pitchfork.com/reviews/albums/algiers-shook/
Katrina Krimsky,1980,7.6,Experimental,Unseen Worlds,Vanessa Ague,2023.0,2023-02-27,576,https://www.pitchfork.com/reviews/albums/katrina-krimsky-1980/
,,7.6,Metal,,Sam Goldner,,2023-02-27,875,https://www.pitchfork.com/reviews/albums/ulthar-anthronomicon-helionomicon/
